Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2019-08-30 09:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2019-08-30 09:22:33,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,
2019-08-30 09:22:38,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
2019-08-30 09:23:04,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,
2019-08-30 09:23:05,CarEvent,CAR 88 (KUB) OFF TRACK AND CONTINUED AT TURN 1,,,,,88,
2019-08-30 09:23:09,Flag,DOUBLE YELLOW IN TRACK SECTOR 2,,DOUBLE YELLOW,Sector,2.0,,
2019-08-30 09:23:18,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,
2019-08-30 09:23:21,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
2019-08-30 09:23:27,CarEvent,CAR 26 (KVY) SPUN AND CONTINUED AT TURN 1,,,,,26,
2019-08-30 09:29:53,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,,
2019-08-30 09:31:53,SafetyCar,VIRTUAL SAFETY CAR ENDING,ENDING,,,,,
2019-08-30 09:32:07,Flag,TRACK CLEAR,,CLEAR,Track,,,
2019-08-30 09:32:08,Drs,DRS ENABLED,ENABLED,,,,,
2019-08-30 10:14:24,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,
2019-08-30 10:14:30,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
2019-08-30 10:14:41,CarEvent,CAR 44 (HAM) OFF TRACK AND CONTINUED AT TURN 1,,,,,44,
2019-08-30 10:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2019-08-30 10:34:00,Flag,DOUBLE YELLOW IN TRACK SECTOR 12,,DOUBLE YELLOW,Sector,12.0,,
