Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2019-03-15 01:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2019-03-15 02:06:45,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,
2019-03-15 02:06:49,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,,
2019-03-15 02:07:19,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,
2019-03-15 02:07:27,Flag,RED FLAG,,RED,Track,,,
2019-03-15 02:07:27,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
2019-03-15 02:07:27,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,
2019-03-15 02:07:40,CarEvent,CAR 23 (ALB) SPUN AND CONTINUED AT TURN 2,,,,,23,
2019-03-15 02:09:19,Other,SESSION WILL RE-START AT 13:11,,,,,,
2019-03-15 02:10:01,Flag,TRACK CLEAR,,CLEAR,Track,,,
2019-03-15 02:10:02,Drs,DRS ENABLED,ENABLED,,,,,
2019-03-15 02:11:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2019-03-15 02:16:57,Flag,YELLOW IN TRACK SECTOR 19,,YELLOW,Sector,19.0,,
2019-03-15 02:17:02,Flag,CLEAR IN TRACK SECTOR 19,,CLEAR,Sector,19.0,,
2019-03-15 02:17:17,CarEvent,CAR 77 (BOT) SPUN AND CONTINUED AT TURN 15,,,,,77,
2019-03-15 02:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2019-03-15 02:33:32,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,
