Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2020-10-24 12:45:08,Other,RISK OF RAIN FOR F1 QUALIFYING SESSION IS 0%,,,,,,
2020-10-24 13:30:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2020-10-24 13:37:48,Flag,YELLOW IN TRACK SECTOR 11,,YELLOW,Sector,11.0,,
2020-10-24 13:37:52,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,
2020-10-24 13:38:15,Other,CAR 6 (LAT) TIME 1:18.494 DELETED - TRACK LIMITS AT TURN 1,,,,,,
2020-10-24 13:39:06,Other,CAR 33 (VER) TIME 1:30.021 DELETED - TRACK LIMITS AT TURN 1,,,,,,
2020-10-24 13:39:30,Other,CAR 5 (VET) TIME 1:17.914 DELETED - TRACK LIMITS AT TURN 1,,,,,,
2020-10-24 13:46:08,Other,CAR 26 (KVY) TIME 1:17.878 DELETED - TRACK LIMITS AT TURN 4,,,,,,
2020-10-24 13:48:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2020-10-24 13:49:07,Other,CAR 18 (STR) TIME 1:17.476 DELETED - TRACK LIMITS AT TURN 1,,,,,,
2020-10-24 13:55:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2020-10-24 14:10:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2020-10-24 14:10:30,Flag,YELLOW IN TRACK SECTOR 12,,YELLOW,Sector,12.0,,
2020-10-24 14:10:33,Flag,YELLOW IN TRACK SECTOR 13,,YELLOW,Sector,13.0,,
2020-10-24 14:10:39,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,
2020-10-24 14:10:41,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,,
2020-10-24 14:11:23,CarEvent,CAR 3 (RIC) SPUN AND CONTINUED AT TURN 11,,,,,3,
2020-10-24 14:13:38,Other,TURN 13 INCIDENT INVOLVING CARS 10 (GAS) AND 11 (PER) WILL BE INVESTIGATED AFTER THE SESSION,,,,,,
2020-10-24 14:18:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2020-10-24 14:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
