Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2019-11-01 19:45:14,Other,RISK OF RAIN FOR F1 SECOND PRACTICE SESSION IS 0%,,,,,,
2019-11-01 20:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2019-11-01 20:09:45,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,
2019-11-01 20:09:50,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
2019-11-01 20:10:19,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,
2019-11-01 20:10:40,Flag,RED FLAG,,RED,Track,,,
2019-11-01 20:10:40,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
2019-11-01 20:11:17,Other,MEDICAL CAR DEPLOYED,,,,,,
2019-11-01 20:11:50,CarEvent,CAR 8 (GRO) STOPPED AT TURN 6,,,,,8,
2019-11-01 20:17:05,Other,SESSION WILL RE-START AT 15:18,,,,,,
2019-11-01 20:17:08,Flag,TRACK CLEAR,,CLEAR,Track,,,
2019-11-01 20:17:11,Drs,DRS ENABLED,ENABLED,,,,,
2019-11-01 20:18:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2019-11-01 20:24:29,CarEvent,CAR 20 (MAG) OFF TRACK AND CONTINUED AT TURN 19,,,,,20,
2019-11-01 20:25:07,Other,CAR 20 (MAG) TIME 1:37.844 DELETED - TRACK LIMITS AT TURN 19,,,,,,
2019-11-01 20:27:05,CarEvent,CAR 26 (KVY) OFF TRACK AND CONTINUED AT TURN 19,,,,,26,
2019-11-01 20:27:12,Other,CAR 26 (KVY) TIME 1:38.437 DELETED - TRACK LIMITS AT TURN 19,,,,,,
2019-11-01 20:27:46,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,
2019-11-01 20:27:49,Flag,DOUBLE YELLOW IN TRACK SECTOR 7,,DOUBLE YELLOW,Sector,7.0,,
2019-11-01 20:27:52,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,
2019-11-01 20:27:55,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,
2019-11-01 20:27:58,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,
2019-11-01 20:28:00,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
2019-11-01 20:28:06,CarEvent,CAR 99 (GIO) SPUN AND CONTINUED AT TURN 6,,,,,99,
2019-11-01 20:52:19,CarEvent,CAR 23 (ALB) OFF TRACK AND CONTINUED AT TURN 19,,,,,23,
2019-11-01 20:52:29,Other,CAR 23 (ALB) TIME 1:34.234 DELETED - TRACK LIMITS AT TURN 19,,,,,,
2019-11-01 20:56:29,CarEvent,CAR 4 (NOR) OFF TRACK AND CONTINUED AT TURN 19,,,,,4,
2019-11-01 20:56:34,Other,CAR 4 (NOR) TIME 1:34.882 DELETED - TRACK LIMITS AT TURN 19,,,,,,
2019-11-01 21:08:51,CarEvent,CAR 5 (VET) OFF TRACK AND CONTINUED AT TURN 19,,,,,5,
2019-11-01 21:09:08,Other,CAR 5 (VET) TIME 1:39.342 DELETED - TRACK LIMITS AT TURN 19,,,,,,
2019-11-01 21:09:31,CarEvent,CAR 44 (HAM) OFF TRACK AND CONTINUED AT TURN 19,,,,,44,
2019-11-01 21:09:35,Other,CAR 44 (HAM) TIME 1:39.756 DELETED - TRACK LIMITS AT TURN 19,,,,,,
2019-11-01 21:11:20,CarEvent,CAR 44 (HAM) OFF TRACK AND CONTINUED AT TURN 19,,,,,44,
2019-11-01 21:11:26,Other,CAR 44 (HAM) TIME 1:39.497 DELETED - TRACK LIMITS AT TURN 19,,,,,,
2019-11-01 21:17:02,Flag,YELLOW IN TRACK SECTOR 16,,YELLOW,Sector,16.0,,
2019-11-01 21:17:10,Flag,DOUBLE YELLOW IN TRACK SECTOR 16,,DOUBLE YELLOW,Sector,16.0,,
2019-11-01 21:17:14,Flag,YELLOW IN TRACK SECTOR 16,,YELLOW,Sector,16.0,,
2019-11-01 21:17:18,Flag,YELLOW IN TRACK SECTOR 14,,YELLOW,Sector,14.0,,
2019-11-01 21:17:20,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,
2019-11-01 21:17:21,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,
2019-11-01 21:17:25,CarEvent,CAR 5 (VET) SPUN AND CONTINUED AT TURN 15,,,,,5,
2019-11-01 21:17:50,Flag,YELLOW IN TRACK SECTOR 18,,YELLOW,Sector,18.0,,
2019-11-01 21:17:57,Flag,CLEAR IN TRACK SECTOR 18,,CLEAR,Sector,18.0,,
2019-11-01 21:18:19,CarEvent,CAR 26 (KVY) SPUN AND CONTINUED AT TURN 17,,,,,26,
2019-11-01 21:25:09,CarEvent,CAR 63 (RUS) OFF TRACK AND CONTINUED AT TURN 19,,,,,63,
2019-11-01 21:25:16,Other,CAR 63 (RUS) TIME 1:42.278 DELETED - TRACK LIMITS AT TURN 19,,,,,,
2019-11-01 21:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2019-11-01 21:30:08,Other,FIRST CAR TO TAKE THE FLAG - 88,,,,,,
