Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2019-07-12 09:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2019-07-12 09:22:25,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 2,,,,,,
2019-07-12 09:22:48,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 5,,,,,,
2019-07-12 09:23:06,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,,
2019-07-12 09:23:06,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
2019-07-12 09:23:06,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,
2019-07-12 09:25:50,SafetyCar,VIRTUAL SAFETY CAR ENDING,ENDING,,,,,
2019-07-12 09:26:00,Flag,TRACK CLEAR,,CLEAR,Track,,,
2019-07-12 09:26:01,Drs,DRS ENABLED,ENABLED,,,,,
2019-07-12 09:30:00,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,
2019-07-12 09:30:03,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,
2019-07-12 09:30:14,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
2019-07-12 09:30:21,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,
2019-07-12 09:33:01,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,,
2019-07-12 09:33:11,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,
2019-07-12 09:33:20,CarEvent,CAR 4 (NOR) SPUN AND CONTINUED AT TURN 18,,,,,4,
2019-07-12 09:38:35,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,
2019-07-12 09:38:51,Flag,RED FLAG,,RED,Track,,,
2019-07-12 09:38:51,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,
2019-07-12 09:39:35,CarEvent,CAR 7 (RAI) STOPPED AT TURN 7,,,,,7,
2019-07-12 09:42:41,Other,SESSION WILL RE-START AT 10:45,,,,,,
2019-07-12 09:44:00,Flag,TRACK CLEAR,,CLEAR,Track,,,
2019-07-12 09:44:03,Drs,DRS ENABLED,ENABLED,,,,,
2019-07-12 09:45:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2019-07-12 09:48:40,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,
2019-07-12 09:48:41,Flag,DOUBLE YELLOW IN TRACK SECTOR 7,,DOUBLE YELLOW,Sector,7.0,,
2019-07-12 09:48:44,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
2019-07-12 09:48:45,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,
2019-07-12 09:49:01,CarEvent,CAR 8 (GRO) SPUN AND CONTINUED AT TURN 6,,,,,8,
2019-07-12 09:54:37,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,
2019-07-12 09:54:44,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,
2019-07-12 09:55:09,CarEvent,CAR 23 (ALB) OFF TRACK AND CONTINUED AT TURN 6,,,,,23,
2019-07-12 10:04:46,Other,WET TRACK,,,,,,
2019-07-12 10:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
