Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2022-05-07 16:45:27,Other,RISK OF RAIN FOR F1 THIRD PRACTICE SESSION IS 20%,,,,,,
2022-05-07 16:46:09,Other,BLUE HEAD PADDING MATERIAL MUST BE USED,,,,,,
2022-05-07 17:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2022-05-07 17:10:43,Flag,DOUBLE YELLOW IN TRACK SECTOR 18,,DOUBLE YELLOW,Sector,18.0,,
2022-05-07 17:10:44,Other,DRS DISABLED IN ZONE 2,,,,,,
2022-05-07 17:10:54,Flag,CLEAR IN TRACK SECTOR 18,,CLEAR,Sector,18.0,,
2022-05-07 17:10:54,Other,DRS ENABLED IN ZONE 2,,,,,,
2022-05-07 17:11:00,CarEvent,CAR 20 (MAG) OFF TRACK AND CONTINUED AT TURN 17,,,,,20,
2022-05-07 17:13:38,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,
2022-05-07 17:13:39,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,
2022-05-07 17:13:53,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,,
2022-05-07 17:14:00,Flag,RED FLAG,,RED,Track,,,
2022-05-07 17:14:00,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,
2022-05-07 17:25:02,Other,SESSION WILL RESUME AT 13:27,,,,,,
2022-05-07 17:26:01,Flag,TRACK CLEAR,,CLEAR,Track,,,
2022-05-07 17:26:02,Drs,DRS ENABLED,ENABLED,,,,,
2022-05-07 17:27:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2022-05-07 17:41:40,Flag,BLACK AND WHITE FLAG FOR CAR 10 (GAS) - CROSSING THE LINE AT PIT EXIT,,BLACK AND WHITE,Driver,,10,
2022-05-07 17:57:50,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,,
2022-05-07 17:57:57,Flag,DOUBLE YELLOW IN TRACK SECTOR 14,,DOUBLE YELLOW,Sector,14.0,,
2022-05-07 17:58:07,Flag,YELLOW IN TRACK SECTOR 13,,YELLOW,Sector,13.0,,
2022-05-07 17:58:07,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,
2022-05-07 17:58:18,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,,
2022-05-07 17:58:18,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,
2022-05-07 17:58:29,CarEvent,CAR 1 (VER) MISSED THE APEX OF TURN 13,,,,,1,
2022-05-07 17:58:41,CarEvent,CAR 1 (VER) SPUN AND CONTINUED AT TURN 13,,,,,1,
2022-05-07 17:59:21,CarEvent,CAR 11 (PER) MISSED THE APEX OF TURN 15,,,,,11,
2022-05-07 18:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2022-05-07 18:00:11,Other,FIRST CAR TO TAKE THE FLAG - CAR 16 (LEC),,,,,,
2022-05-07 18:01:48,Other,TURN 2 INCIDENT INVOLVING CARS 20 (MAG) AND 22 (TSU) NOTED - IMPEDING,,,,,,
2022-05-07 18:04:04,Other,STARTING GRID INCIDENT INVOLVING CAR 3 (RIC) NOTED -NOT FOLLOWING RACE DIRECTOR NOTES,,,,,,
2022-05-07 18:05:37,Other,FIA STEWARDS: STARTING GRID INCIDENT INVOLVING CAR 3 (RIC) UNDER INVESTIGATION - NOT FOLLOWING RACE DIRECTOR NOTES,,,,,,
2022-05-07 18:05:43,Other,FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 20 (MAG) AND 22 (TSU) REVIEWED NO FURTHER INVESTIGATION - IMPEDING,,,,,,
