Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2020-07-17 12:46:39,Other,WET TRACK,,,,,,
2020-07-17 12:46:58,Drs,DRS DISABLED,DISABLED,,,,,
2020-07-17 12:47:05,Other,LOW GRIP CONDITIONS,,,,,,
2020-07-17 12:53:06,Other,RISK OF RAIN FOR F1 SECOND PRACTICE SESSION IS 100%,,,,,,
2020-07-17 13:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2020-07-17 13:25:18,CarEvent,CAR 11 (PER) MISSED THE APEX OF TURN 7,,,,,11,
2020-07-17 13:56:23,CarEvent,CAR 26 (KVY) MISSED THE APEX OF TURN 7,,,,,26,
2020-07-17 13:58:21,CarEvent,CAR 7 (RAI) OFF TRACK AND CONTINUED AT TURN 11,,,,,7,
2020-07-17 13:58:42,Other,CAR 7 (RAI) TIME 1:49.355 DELETED - TRACK LIMITS AT TURN 11,,,,,,
2020-07-17 14:18:33,Other,CAR 5 (VET) TIME 1:44.632 DELETED - TRACK LIMITS AT TURN 11,,,,,,
2020-07-17 14:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2020-07-17 14:43:12,Other,WET TRACK,,,,,,
2020-07-17 14:45:03,Other,RISK OF RAIN FOR F2 QUALIFYING SESSION IS 100%,,,,,,
