Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2020-07-03 13:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2020-07-03 13:10:34,Other,CAR 20 (MAG) TIME 1:07.158 DELETED - TRACK LIMITS AT TURN 9,,,,,,
2020-07-03 13:12:18,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,
2020-07-03 13:12:19,Other,DRS DISABLED IN ZONE 1,,,,,,
2020-07-03 13:12:19,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,
2020-07-03 13:12:20,Other,DRS DISABLED IN ZONE 3,,,,,,
2020-07-03 13:12:36,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
2020-07-03 13:12:36,Other,DRS ENABLED IN ZONE 3,,,,,,
2020-07-03 13:12:39,Other,DRS ENABLED IN ZONE 1,,,,,,
2020-07-03 13:12:39,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,
2020-07-03 13:12:43,CarEvent,CAR 26 (KVY) SPUN AND CONTINUED AT TURN 1,,,,,26,
2020-07-03 13:13:38,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,
2020-07-03 13:13:39,Other,DRS DISABLED IN ZONE 3,,,,,,
2020-07-03 13:13:40,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,,
2020-07-03 13:13:41,Other,DRS DISABLED IN ZONE 1,,,,,,
2020-07-03 13:13:44,Flag,DOUBLE YELLOW IN TRACK SECTOR 2,,DOUBLE YELLOW,Sector,2.0,,
2020-07-03 13:14:00,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
2020-07-03 13:14:00,Other,DRS ENABLED IN ZONE 3,,,,,,
2020-07-03 13:14:01,Other,DRS ENABLED IN ZONE 1,,,,,,
2020-07-03 13:14:01,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,
2020-07-03 13:14:04,CarEvent,CAR 6 (LAT) SPUN AND CONTINUED AT TURN 1,,,,,6,
2020-07-03 13:15:49,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,
2020-07-03 13:15:50,Other,DRS DISABLED IN ZONE 1,,,,,,
2020-07-03 13:16:11,Other,DRS ENABLED IN ZONE 1,,,,,,
2020-07-03 13:16:11,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,
2020-07-03 13:16:14,CarEvent,CAR 6 (LAT) OFF TRACK AND CONTINUED AT TURN 3,,,,,6,
2020-07-03 13:36:17,Flag,YELLOW IN TRACK SECTOR 10,,YELLOW,Sector,10.0,,
2020-07-03 13:36:24,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,
2020-07-03 13:37:05,CarEvent,CAR 7 (RAI) OFF TRACK AND CONTINUED AT TURN 6,,,,,7,
2020-07-03 13:42:34,Other,CAR 7 (RAI) TIME 1:06.195 DELETED - TRACK LIMITS AT TURN 10,,,,,,
2020-07-03 13:42:58,Other,CAR 7 (RAI) TIME 1:33.595 DELETED - TRACK LIMITS AT TURN 10,,,,,,
2020-07-03 14:01:08,Flag,YELLOW IN TRACK SECTOR 10,,YELLOW,Sector,10.0,,
2020-07-03 14:01:27,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,
2020-07-03 14:01:34,CarEvent,CAR 33 (VER) OFF TRACK AND CONTINUED AT TURN 6,,,,,33,
2020-07-03 14:04:18,Other,CAR 44 (HAM) TIME 1:16.208 DELETED - TRACK LIMITS AT TURN 10,,,,,,
2020-07-03 14:06:09,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,
2020-07-03 14:06:10,Other,DRS DISABLED IN ZONE 3,,,,,,
2020-07-03 14:06:12,Flag,DOUBLE YELLOW IN TRACK SECTOR 2,,DOUBLE YELLOW,Sector,2.0,,
2020-07-03 14:06:15,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,
2020-07-03 14:06:20,Other,DRS ENABLED IN ZONE 3,,,,,,
2020-07-03 14:06:20,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
2020-07-03 14:06:29,CarEvent,CAR 23 (ALB) SPUN AND CONTINUED AT TURN 1,,,,,23,
2020-07-03 14:11:50,Other,CAR 18 (STR) TIME 1:10.078 DELETED - TRACK LIMITS AT TURN 10,,,,,,
2020-07-03 14:16:39,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,
2020-07-03 14:16:39,Flag,DOUBLE YELLOW IN TRACK SECTOR 5,,DOUBLE YELLOW,Sector,5.0,,
2020-07-03 14:16:40,Other,DRS DISABLED IN ZONE 1,,,,,,
2020-07-03 14:16:44,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,
2020-07-03 14:16:49,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,
2020-07-03 14:16:49,Other,DRS ENABLED IN ZONE 1,,,,,,
2020-07-03 14:16:57,CarEvent,CAR 8 (GRO) SPUN AND CONTINUED AT TURN 3,,,,,8,
2020-07-03 14:18:58,Other,CAR 7 (RAI) TIME 1:10.485 DELETED - TRACK LIMITS AT TURN 10,,,,,,
2020-07-03 14:19:02,Other,CAR 7 (RAI) TIME 1:14.233 DELETED - TRACK LIMITS AT TURN 10,,,,,,
2020-07-03 14:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2020-07-03 14:45:16,Other,RISK OF RAIN FOR F2 QUALIFYING SESSION IS 10%,,,,,,
2020-07-03 14:48:26,SafetyCar,SAFETY CAR THROUGH THE PIT LANE,THROUGH THE PIT LANE,,,,,
