Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2019-06-07 17:45:17,Other,AIR TEMPERATURE 15 MIN BEFORE P2 = 25 DEGREES,,,,,,
2019-06-07 17:45:27,Other,RISK OF RAIN FOR THIS SESSION IS 10%,,,,,,
2019-06-07 18:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2019-06-07 18:07:19,CarEvent,CAR 23 (ALB) OFF TRACK AND CONTINUED AT TURN 8,,,,,23,
2019-06-07 18:14:10,CarEvent,CAR 10 (GAS) OFF TRACK AND CONTINUED AT TURN 8,,,,,10,
2019-06-07 18:15:22,Flag,YELLOW IN TRACK SECTOR 13,,YELLOW,Sector,13.0,,
2019-06-07 18:15:23,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,,
2019-06-07 18:21:43,CarEvent,CAR 8 (GRO) OFF TRACK AND CONTINUED AT TURN 8,,,,,8,
2019-06-07 18:51:09,CarEvent,CAR 26 (KVY) OFF TRACK AND CONTINUED AT TURN 1,,,,,26,
2019-06-07 18:51:19,CarEvent,CAR 10 (GAS) OFF TRACK AND CONTINUED AT TURN 1,,,,,10,
2019-06-07 19:04:44,CarEvent,CAR 4 (NOR) OFF TRACK AND CONTINUED AT TURN 8,,,,,4,
2019-06-07 19:10:08,CarEvent,CAR 23 (ALB) OFF TRACK AND CONTINUED AT TURN 8,,,,,23,
2019-06-07 19:21:25,Other,TURN 13 INCIDENT INVOLVING CARS 8 (GRO) AND 18 (STR) WILL BE INVESTIGATED AFTER THE SESSION,,,,,,
2019-06-07 19:24:45,CarEvent,CAR 23 (ALB) OFF TRACK AND CONTINUED AT TURN 8,,,,,23,
2019-06-07 19:29:56,Other,TURN 13 INCIDENT INVOLVING CAR 20 (MAG) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO REJOIN THE TRACK CORRECTLY,,,,,,
2019-06-07 19:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
