Time,Status,Message
0.0,2,Yellow
154.7,1,AllClear
165.509,2,Yellow
166.985,1,AllClear
178.803,2,Yellow
180.914,1,AllClear
181.894,2,Yellow
182.901,1,AllClear
192.212,2,Yellow
193.703,1,AllClear
1677.421,2,Yellow
1684.615,1,AllClear
2634.856,2,Yellow
2652.977,5,Red
3132.925,1,AllClear
