Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2020-11-14 08:47:48,Other,RISK OF RAIN FOR THIS SESSION IS 90%,,,,,,
2020-11-14 09:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2020-11-14 09:02:04,Other,LOW GRIP CONDITIONS,,,,,,
2020-11-14 09:04:02,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.0,,
2020-11-14 09:04:07,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,
2020-11-14 09:04:20,CarEvent,CAR 11 (PER) SPUN AND CONTINUED AT TURN 7,,,,,11,
2020-11-14 09:08:01,Flag,YELLOW IN TRACK SECTOR 18,,YELLOW,Sector,18.0,,
2020-11-14 09:08:02,Other,DRS DISABLED IN ZONE 1,,,,,,
2020-11-14 09:08:09,Flag,YELLOW IN TRACK SECTOR 9,,YELLOW,Sector,9.0,,
2020-11-14 09:08:13,Flag,CLEAR IN TRACK SECTOR 18,,CLEAR,Sector,18.0,,
2020-11-14 09:08:13,Other,DRS ENABLED IN ZONE 1,,,,,,
2020-11-14 09:08:16,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,
2020-11-14 09:08:23,CarEvent,CAR 31 (OCO) SPUN AND CONTINUED AT TURN 12,,,,,31,
2020-11-14 09:08:32,CarEvent,CAR 4 (NOR) SPUN AND CONTINUED AT TURN 7,,,,,4,
2020-11-14 09:09:17,Other,CAR 11 (PER) TIME 1:57.225 DELETED - TRACK LIMITS AT TURN 1,,,,,,
2020-11-14 09:09:59,Other,CAR 33 (VER) TIME 1:49.332 DELETED - TRACK LIMITS AT TURN 1,,,,,,
2020-11-14 09:10:39,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,
2020-11-14 09:10:41,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,
2020-11-14 09:10:50,CarEvent,CAR 26 (KVY) SPUN AND CONTINUED AT TURN 6,,,,,26,
2020-11-14 09:11:15,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 12,,,,,,
2020-11-14 09:11:16,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 5,,,,,,
2020-11-14 09:11:17,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 13,,,,,,
2020-11-14 09:11:18,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,
2020-11-14 09:11:25,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 20,,,,,,
2020-11-14 09:11:40,Flag,CLEAR IN TRACK SECTOR 20,,CLEAR,Sector,20.0,,
2020-11-14 09:11:41,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,,
2020-11-14 09:11:41,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,
2020-11-14 09:13:34,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.0,,
2020-11-14 09:13:36,Flag,DOUBLE YELLOW IN TRACK SECTOR 8,,DOUBLE YELLOW,Sector,8.0,,
2020-11-14 09:13:40,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,
2020-11-14 09:13:46,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.0,,
2020-11-14 09:13:48,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,
2020-11-14 09:13:49,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,
2020-11-14 09:13:55,CarEvent,CAR 55 (SAI) SPUN AND CONTINUED AT TURN 7,,,,,55,
2020-11-14 09:14:42,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.0,,
2020-11-14 09:14:48,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,
2020-11-14 09:14:58,CarEvent,CAR 16 (LEC) SPUN AND CONTINUED AT TURN 7,,,,,16,
2020-11-14 09:15:00,Other,CAR 10 (GAS) TIME 2:06.944 DELETED - TRACK LIMITS AT TURN 1,,,,,,
2020-11-14 09:15:16,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.0,,
2020-11-14 09:15:28,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,
2020-11-14 09:15:31,CarEvent,CAR 26 (KVY) SPUN AND CONTINUED AT TURN 7,,,,,26,
2020-11-14 09:20:50,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,
2020-11-14 09:21:11,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,
2020-11-14 09:21:20,CarEvent,CAR 16 (LEC) SPUN AND CONTINUED AT TURN 3,,,,,16,
2020-11-14 09:21:22,Drs,DRS DISABLED,DISABLED,,,,,
2020-11-14 09:25:26,Other,CAR 5 (VET) TIME 2:03.207 DELETED - TRACK LIMITS AT TURN 1,,,,,,
2020-11-14 09:53:27,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,,
2020-11-14 09:53:46,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,
2020-11-14 09:53:51,CarEvent,CAR 99 (GIO) SPUN AND CONTINUED AT TURN 3,,,,,99,
2020-11-14 09:55:19,Flag,YELLOW IN TRACK SECTOR 18,,YELLOW,Sector,18.0,,
2020-11-14 09:55:27,Flag,CLEAR IN TRACK SECTOR 18,,CLEAR,Sector,18.0,,
2020-11-14 09:55:33,CarEvent,CAR 99 (GIO) SPUN AND CONTINUED AT TURN 12,,,,,99,
2020-11-14 10:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
