Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2019-06-07 13:45:16,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,,
2019-06-07 13:45:20,Other,AIR TEMPERATURE 15 MIN BEFORE P1 = 18 DEGREES,,,,,,
2019-06-07 13:45:26,Other,RISK OF RAIN FOR THIS SESSION IS 0%,,,,,,
2019-06-07 13:46:21,Other,TRACK TEST COMPLETED,,,,,,
2019-06-07 14:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2019-06-07 14:15:39,Other,CAR 40 (LAT) OFF TRACK AND CONTINUED AT TURN 8 ON PREVIOUS LAP,,,,,,
2019-06-07 14:22:53,CarEvent,CAR 40 (LAT) OFF TRACK AND CONTINUED AT TURN 8,,,,,40,
2019-06-07 14:29:30,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,
2019-06-07 14:29:39,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
2019-06-07 14:29:54,CarEvent,CAR 8 (GRO) SPUN AND CONTINUED AT TURN 6,,,,,8,
2019-06-07 14:34:18,Other,AIR TEMPERATURE IS NOW = 20 DEGREES,,,,,,
2019-06-07 14:37:18,CarEvent,CAR 8 (GRO) OFF TRACK AND CONTINUED AT TURN 8,,,,,8,
2019-06-07 14:37:27,CarEvent,CAR 23 (ALB) OFF TRACK AND CONTINUED AT TURN 8,,,,,23,
2019-06-07 14:38:35,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2019-06-07 14:56:44,CarEvent,CAR 26 (KVY) OFF TRACK AND CONTINUED AT TURN 13,,,,,26,
2019-06-07 14:56:55,CarEvent,CAR 10 (GAS) OFF TRACK AND CONTINUED AT TURN 1,,,,,10,
2019-06-07 14:57:05,CarEvent,CAR 5 (VET) OFF TRACK AND CONTINUED AT TURN 1,,,,,5,
2019-06-07 14:57:47,Flag,DOUBLE YELLOW IN TRACK SECTOR 9,,DOUBLE YELLOW,Sector,9.0,,
2019-06-07 14:57:48,Flag,YELLOW IN TRACK SECTOR 9,,YELLOW,Sector,9.0,,
2019-06-07 14:58:01,Flag,DOUBLE YELLOW IN TRACK SECTOR 9,,DOUBLE YELLOW,Sector,9.0,,
2019-06-07 14:58:18,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,,
2019-06-07 14:59:03,CarEvent,CAR 99 (GIO) STOPPED AT TURN 9,,,,,99,
2019-06-07 15:01:48,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,
2019-06-07 15:01:50,SafetyCar,VIRTUAL SAFETY CAR ENDING,ENDING,,,,,
2019-06-07 15:02:00,Flag,TRACK CLEAR,,CLEAR,Track,,,
2019-06-07 15:02:24,Drs,DRS ENABLED,ENABLED,,,,,
2019-06-07 15:09:50,CarEvent,CAR 5 (VET) SPUN AND CONTINUED AT TURN 10,,,,,5,
2019-06-07 15:23:58,CarEvent,CAR 23 (ALB) OFF TRACK AND CONTINUED AT TURN 8,,,,,23,
2019-06-07 15:26:02,CarEvent,CAR 20 (MAG) OFF TRACK AND CONTINUED AT TURN 8,,,,,20,
2019-06-07 15:27:09,CarEvent,CAR 33 (VER) OFF TRACK AND CONTINUED AT TURN 8,,,,,33,
2019-06-07 15:27:46,CarEvent,CAR 55 (SAI) OFF TRACK AND CONTINUED AT TURN 8,,,,,55,
2019-06-07 15:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2019-06-07 15:30:58,CarEvent,CAR 26 (KVY) OFF TRACK AND CONTINUED AT TURN 13,,,,,26,
