Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2019-06-28 08:48:21,Other,AIR TEMPERATURE 1 HOUR BEFORE P1 = 25 DEGREES,,,,,,
2019-06-28 08:48:29,Other,RISK OF RAIN FOR THIS SESSION IS 0%,,,,,,
2019-06-28 09:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2019-06-28 09:32:57,CarEvent,CAR 10 (GAS) OFF TRACK AND CONTINUED AT TURN 9,,,,,10,
2019-06-28 10:09:28,CarEvent,CAR 5 (VET) OFF TRACK AND CONTINUED AT TURN 1,,,,,5,
2019-06-28 10:14:08,CarEvent,CAR 4 (NOR) OFF TRACK AND CONTINUED AT TURN 10,,,,,4,
2019-06-28 10:19:15,CarEvent,CAR 33 (VER) OFF TRACK AND CONTINUED AT TURN 1,,,,,33,
2019-06-28 10:26:30,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 14,,,,,,
2019-06-28 10:26:36,Flag,RED FLAG,,RED,Track,,,
2019-06-28 10:26:36,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,
2019-06-28 10:29:40,Flag,TRACK CLEAR,,CLEAR,Track,,,
2019-06-28 10:29:42,Drs,DRS ENABLED,ENABLED,,,,,
2019-06-28 10:30:42,Other,SESSION WILL RE-START AT 12:31 FOR PRACTICE STARTS ONLY,,,,,,
2019-06-28 10:47:51,Other,TEST 1,,,,,,
