Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2019-09-20 08:15:14,Other,RISK OF RAIN FOR F1 FIRST PRACTICE SESSION IS 20%,,,,,,
2019-09-20 08:20:59,Other,BLUE HEAD PADDING MATERIAL MUST BE USED,,,,,,
2019-09-20 08:30:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2019-09-20 09:33:20,Flag,DOUBLE YELLOW IN TRACK SECTOR 16,,DOUBLE YELLOW,Sector,16.0,,
2019-09-20 09:33:22,Flag,YELLOW IN TRACK SECTOR 16,,YELLOW,Sector,16.0,,
2019-09-20 09:33:29,Flag,RED FLAG,,RED,Track,,,
2019-09-20 09:33:29,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,
2019-09-20 09:35:59,CarEvent,CAR 77 (BOT) STOPPED AT TURN 19,,,,,77,
2019-09-20 09:41:34,Other,SESSION WILL RE-START AT 17:43,,,,,,
2019-09-20 09:42:01,Flag,TRACK CLEAR,,CLEAR,Track,,,
2019-09-20 09:42:02,Drs,DRS ENABLED,ENABLED,,,,,
2019-09-20 09:43:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2019-09-20 09:46:38,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,
2019-09-20 09:46:57,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
2019-09-20 09:47:04,CarEvent,CAR 4 (NOR) OFF TRACK AND CONTINUED AT TURN 7,,,,,4,
2019-09-20 10:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2019-09-20 10:05:54,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,
2019-09-20 10:06:51,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,
2019-09-20 10:07:00,Flag,DOUBLE YELLOW IN TRACK SECTOR 6,,DOUBLE YELLOW,Sector,6.0,,
2019-09-20 10:07:22,Flag,YELLOW IN TRACK SECTOR 11,,YELLOW,Sector,11.0,,
2019-09-20 10:08:04,Flag,DOUBLE YELLOW IN TRACK SECTOR 12,,DOUBLE YELLOW,Sector,12.0,,
2019-09-20 10:08:13,Flag,DOUBLE YELLOW IN TRACK SECTOR 11,,DOUBLE YELLOW,Sector,11.0,,
2019-09-20 10:08:19,Flag,YELLOW IN TRACK SECTOR 18,,YELLOW,Sector,18.0,,
2019-09-20 10:09:00,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,
