Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2020-08-14 08:45:14,Other,RISK OF RAIN FOR F1 FIRST PRACTICE SESSION IS 0%,,,,,,
2020-08-14 08:50:48,Other,BLUE HEAD PADDING MATERIAL MUST BE USED,,,,,,
2020-08-14 09:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2020-08-14 09:59:08,Flag,YELLOW IN TRACK SECTOR 12,,YELLOW,Sector,12.0,,
2020-08-14 09:59:09,Other,DRS DISABLED IN ZONE 1,,,,,,
2020-08-14 09:59:30,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,
2020-08-14 09:59:30,Other,DRS ENABLED IN ZONE 1,,,,,,
2020-08-14 09:59:37,CarEvent,CAR 40 (NIS) SPUN AND CONTINUED AT TURN 10,,,,,40,
2020-08-14 10:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2020-08-14 10:40:20,Other,RISK OF RAIN FOR F2 PRACTICE SESSION IS 0% ,,,,,,
