Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2022-06-18 16:45:03,Other,RISK OF RAIN FOR F1 THIRD PRACTICE SESSION IS 100%,,,,,,
2022-06-18 17:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2022-06-18 17:02:46,Other,IGNORE - CHANGE IN CLIMATIC CONDITIONS - MESSAGE,,,,,,
2022-06-18 17:04:11,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,,
2022-06-18 17:04:15,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,
2022-06-18 17:04:28,CarEvent,CAR 20 (MAG) OFF TRACK AND CONTINUED AT TURN 3,,,,,20,
2022-06-18 17:05:06,Drs,DRS DISABLED,DISABLED,,,,,
2022-06-18 17:05:22,CarEvent,CAR 55 (SAI) MISSED THE APEX OF TURN 9,,,,,55,
2022-06-18 17:07:14,CarEvent,CAR 47 (MSC) OFF TRACK AND CONTINUED AT TURN 10,,,,,47,
2022-06-18 17:09:25,CarEvent,CAR 5 (VET) OFF TRACK AND CONTINUED AT TURN 10,,,,,5,
2022-06-18 17:09:47,CarEvent,CAR 22 (TSU) MISSED THE APEX OF TURN 9,,,,,22,
2022-06-18 17:10:11,CarEvent,CAR 47 (MSC) MISSED THE APEX OF TURN 14,,,,,47,
2022-06-18 17:10:16,CarEvent,CAR 5 (VET) OFF TRACK AND CONTINUED AT TURN 1,,,,,5,
2022-06-18 17:14:48,CarEvent,CAR 3 (RIC) OFF TRACK AND CONTINUED AT TURN 10,,,,,3,
2022-06-18 17:14:55,CarEvent,CAR 18 (STR) MISSED THE APEX OF TURN 14,,,,,18,
2022-06-18 17:15:50,CarEvent,CAR 22 (TSU) OFF TRACK AND CONTINUED AT TURN 10,,,,,22,
2022-06-18 17:17:16,Flag,YELLOW IN TRACK SECTOR 1,,YELLOW,Sector,1.0,,
2022-06-18 17:17:19,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,
2022-06-18 17:17:28,CarEvent,CAR 22 (TSU) OFF TRACK AND CONTINUED AT TURN 1,,,,,22,
2022-06-18 17:19:11,CarEvent,CAR 22 (TSU) OFF TRACK AND CONTINUED AT TURN 1,,,,,22,
2022-06-18 17:19:30,CarEvent,CAR 3 (RIC) MISSED THE APEX OF TURN 9,,,,,3,
2022-06-18 17:20:15,CarEvent,CAR 22 (TSU) OFF TRACK AND CONTINUED AT TURN 10,,,,,22,
2022-06-18 17:20:35,Flag,YELLOW IN TRACK SECTOR 1,,YELLOW,Sector,1.0,,
2022-06-18 17:20:37,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,
2022-06-18 17:20:44,CarEvent,CAR 22 (TSU) OFF TRACK AND CONTINUED AT TURN 1,,,,,22,
2022-06-18 17:27:02,CarEvent,CAR 23 (ALB) MISSED THE APEX OF TURN 9,,,,,23,
2022-06-18 17:28:32,CarEvent,CAR 31 (OCO) OFF TRACK AND CONTINUED AT TURN 1,,,,,31,
2022-06-18 17:29:05,CarEvent,CAR 23 (ALB) OFF TRACK AND CONTINUED AT TURN 1,,,,,23,
2022-06-18 17:30:58,CarEvent,CAR 31 (OCO) MISSED THE APEX OF TURN 9,,,,,31,
2022-06-18 17:33:15,CarEvent,CAR 10 (GAS) OFF TRACK AND CONTINUED AT TURN 3,,,,,10,
2022-06-18 17:35:54,CarEvent,CAR 23 (ALB) MISSED THE APEX OF TURN 14,,,,,23,
2022-06-18 17:37:57,CarEvent,CAR 22 (TSU) MISSED THE APEX OF TURN 14,,,,,22,
2022-06-18 17:38:03,CarEvent,CAR 23 (ALB) OFF TRACK AND CONTINUED AT TURN 1,,,,,23,
2022-06-18 17:41:29,CarEvent,CAR 22 (TSU) OFF TRACK AND CONTINUED AT TURN 1,,,,,22,
2022-06-18 17:43:38,CarEvent,CAR 16 (LEC) MISSED THE APEX OF TURN 9,,,,,16,
2022-06-18 17:44:19,CarEvent,CAR 20 (MAG) OFF TRACK AND CONTINUED AT TURN 10,,,,,20,
2022-06-18 17:44:52,CarEvent,CAR 22 (TSU) OFF TRACK AND CONTINUED AT TURN 1,,,,,22,
2022-06-18 17:48:34,CarEvent,CAR 10 (GAS) OFF TRACK AND CONTINUED AT TURN 1,,,,,10,
2022-06-18 17:49:50,CarEvent,CAR 14 (ALO) MISSED THE APEX OF TURN 9,,,,,14,
2022-06-18 17:52:03,CarEvent,CAR 77 (BOT) OFF TRACK AND CONTINUED AT TURN 1,,,,,77,
2022-06-18 17:52:37,CarEvent,CAR 20 (MAG) MISSED THE APEX OF TURN 9,,,,,20,
2022-06-18 17:53:19,Flag,YELLOW IN TRACK SECTOR 1,,YELLOW,Sector,1.0,,
2022-06-18 17:53:24,Flag,DOUBLE YELLOW IN TRACK SECTOR 1,,DOUBLE YELLOW,Sector,1.0,,
2022-06-18 17:53:52,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,
2022-06-18 17:54:04,CarEvent,CAR 55 (SAI) OFF TRACK AND CONTINUED AT TURN 3,,,,,55,
2022-06-18 17:54:08,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,
2022-06-18 17:54:18,CarEvent,CAR 20 (MAG) OFF TRACK AND CONTINUED AT TURN 1,,,,,20,
2022-06-18 17:54:21,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,
2022-06-18 17:55:13,CarEvent,CAR 1 (VER) OFF TRACK AND CONTINUED AT TURN 10,,,,,1,
2022-06-18 17:55:30,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,
2022-06-18 17:55:33,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,
2022-06-18 17:55:43,CarEvent,CAR 1 (VER) OFF TRACK AND CONTINUED AT TURN 4,,,,,1,
2022-06-18 17:55:51,CarEvent,CAR 23 (ALB) OFF TRACK AND CONTINUED AT TURN 10,,,,,23,
2022-06-18 17:56:09,CarEvent,CAR 18 (STR) MISSED THE APEX OF TURN 14,,,,,18,
2022-06-18 17:56:41,Flag,YELLOW IN TRACK SECTOR 1,,YELLOW,Sector,1.0,,
2022-06-18 17:56:48,CarEvent,CAR 24 (ZHO) OFF TRACK AND CONTINUED AT TURN 1,,,,,24,
2022-06-18 17:56:50,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,
2022-06-18 17:56:54,CarEvent,CAR 10 (GAS) OFF TRACK AND CONTINUED AT TURN 1,,,,,10,
2022-06-18 17:57:02,Flag,YELLOW IN TRACK SECTOR 1,,YELLOW,Sector,1.0,,
2022-06-18 17:57:04,Flag,DOUBLE YELLOW IN TRACK SECTOR 1,,DOUBLE YELLOW,Sector,1.0,,
2022-06-18 17:57:15,CarEvent,CAR 1 (VER) STOPPED AT TURN 2,,,,,1,
2022-06-18 17:57:29,CarEvent,CAR 1 (VER) SPUN AND CONTINUED AT TURN 2,,,,,1,
2022-06-18 17:57:31,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,
2022-06-18 17:57:40,CarEvent,CAR 20 (MAG) MISSED THE APEX OF TURN 14,,,,,20,
2022-06-18 17:58:11,CarEvent,CAR 47 (MSC) OFF TRACK AND CONTINUED AT TURN 10,,,,,47,
2022-06-18 17:59:49,CarEvent,CAR 22 (TSU) MISSED THE APEX OF TURN 9,,,,,22,
2022-06-18 18:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2022-06-18 18:00:10,Other,FIRST CAR TO TAKE THE FLAG - CAR 77 (BOT),,,,,,
