Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2019-08-30 12:59:15,Flag,YELLOW IN TRACK SECTOR 17,,YELLOW,Sector,17.0,,
2019-08-30 12:59:20,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,
2019-08-30 13:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2019-08-30 14:24:56,Flag,YELLOW IN TRACK SECTOR 9,,YELLOW,Sector,9.0,,
2019-08-30 14:25:14,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,,
2019-08-30 14:25:42,CarEvent,CAR 11 (PER) STOPPED AT TURN 8,,,,,11,
2019-08-30 14:28:13,Flag,RED FLAG,,RED,Track,,,
2019-08-30 14:28:13,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,
2019-08-30 14:28:25,Other,SESSION WILL NOT BE RESTARTED,,,,,,
2019-08-30 14:31:22,Flag,TRACK CLEAR,,CLEAR,Track,,,
2019-08-30 14:39:18,Other,RISK OF RAIN FOR F2 QUALIFYING SESSION IS 0%,,,,,,
2019-08-30 14:39:18,Other,RISK OF RAIN FOR F2 QUALIFYING SESSION IS 0%,,,,,,
