Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2020-08-07 14:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2020-08-07 14:36:59,Other,CAR 3 (RIC) TIME 1:27.113 DELETED - TRACK LIMITS AT TURN 9,,,,,,
2020-08-07 15:12:24,Other,CAR 23 (ALB) TIME 1:33.539 DELETED - TRACK LIMITS AT TURN 9,,,,,,
2020-08-07 15:15:55,CarEvent,CAR 18 (STR) OFF TRACK AND CONTINUED AT TURN 14,,,,,18,
2020-08-07 15:17:34,Other,CAR 55 (SAI) TIME 1:38.367 DELETED - TRACK LIMITS AT TURN 9,,,,,,
2020-08-07 15:19:50,CarEvent,CAR 7 (RAI) OFF TRACK AND CONTINUED AT TURN 13,,,,,7,
2020-08-07 15:23:14,Flag,YELLOW IN TRACK SECTOR 10,,YELLOW,Sector,10.0,,
2020-08-07 15:23:34,CarEvent,CAR 5 (VET) STOPPED AT TURN 9,,,,,5,
2020-08-07 15:23:47,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,,
2020-08-07 15:25:19,SafetyCar,VIRTUAL SAFETY CAR ENDING,ENDING,,,,,
2020-08-07 15:25:22,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,
2020-08-07 15:25:32,Flag,TRACK CLEAR,,CLEAR,Track,,,
2020-08-07 15:25:34,Drs,DRS ENABLED,ENABLED,,,,,
2020-08-07 15:27:23,Flag,YELLOW IN TRACK SECTOR 11,,YELLOW,Sector,11.0,,
2020-08-07 15:27:54,Flag,RED FLAG,,RED,Track,,,
2020-08-07 15:27:54,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,
2020-08-07 15:28:07,CarEvent,CAR 99 (GIO) STOPPED AT TURN 12,,,,,99,
2020-08-07 15:28:35,Other,SESSION WILL NOT BE RESTARTED,,,,,,
2020-08-07 15:29:15,Other,NO PRACTICE STARTS ON GRID,,,,,,
2020-08-07 15:34:41,Flag,TRACK CLEAR,,CLEAR,Track,,,
2020-08-07 15:44:59,Other,RISK OF RAIN FOR F2 QUALIFYING SESSION IS 40%,,,,,,
