Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2021-05-08 09:45:26,Other,RISK OF RAIN FOR F1 THIRD PRACTICE SESSION IS 0%,,,,,,
2021-05-08 10:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2021-05-08 10:19:37,CarEvent,CAR 3 (RIC) OFF TRACK AND CONTINUED AT TURN 13,,,,,3,
2021-05-08 10:46:53,CarEvent,CAR 7 (RAI) OFF TRACK AND CONTINUED AT TURN 13,,,,,7,
2021-05-08 10:47:09,Flag,YELLOW IN TRACK SECTOR 12,,YELLOW,Sector,12.0,,
2021-05-08 10:47:10,Other,DRS DISABLED IN ZONE 1,,,,,,
2021-05-08 10:47:22,Other,DRS ENABLED IN ZONE 1,,,,,,
2021-05-08 10:47:22,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,
2021-05-08 10:47:43,CarEvent,CAR 4 (NOR) OFF TRACK AND CONTINUED AT TURN 10,,,,,4,
2021-05-08 11:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2021-05-08 11:14:21,Other,START PROCEDURE DELAYED,,,,,,
2021-05-08 11:16:30,Other,START PROCEDURE DELAYED - 10 MINUTES MINIMUM,,,,,,
2021-05-08 11:23:54,Other,START PROCEDURE DELAYED AT 13.30 TBC,,,,,,
2021-05-08 11:25:27,Other,PIT EXIT OPEN AT 13.30 TBC,,,,,,
