Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2019-10-25 14:45:04,Other,RISK OF RAIN FOR F1 FIRST PRACTICE SESSION IS 0%,,,,,,
2019-10-25 14:47:41,Other,WET TRACK,,,,,,
2019-10-25 15:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2019-10-25 15:32:18,Flag,YELLOW IN TRACK SECTOR 9,,YELLOW,Sector,9.0,,
2019-10-25 15:32:22,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,
2019-10-25 15:33:40,Flag,YELLOW IN TRACK SECTOR 12,,YELLOW,Sector,12.0,,
2019-10-25 15:33:47,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,
2019-10-25 15:37:36,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,,
2019-10-25 15:37:37,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,
2019-10-25 15:57:19,Flag,DOUBLE YELLOW IN TRACK SECTOR 14,,DOUBLE YELLOW,Sector,14.0,,
2019-10-25 15:57:28,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2019-10-25 15:57:44,Flag,RED FLAG,,RED,Track,,,
2019-10-25 15:57:44,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,
2019-10-25 16:01:09,Other,CAR 8 (GRO) TIME 1:25.868 DELETED - TRACK LIMITS AT TURN 1,,,,,,
2019-10-25 16:07:30,Other,SESSION WILL RE-START AT 11:09,,,,,,
2019-10-25 16:08:19,Flag,TRACK CLEAR,,CLEAR,Track,,,
2019-10-25 16:08:21,Drs,DRS ENABLED,ENABLED,,,,,
2019-10-25 16:09:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2019-10-25 16:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2019-10-25 16:30:18,Other,FIRST CAR TO TAKE THE FLAG - 27,,,,,,
2019-10-25 16:36:02,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,,
2019-10-25 16:36:09,Flag,DOUBLE YELLOW IN TRACK SECTOR 8,,DOUBLE YELLOW,Sector,8.0,,
2019-10-25 16:36:25,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,,
2019-10-25 16:36:30,Flag,YELLOW IN TRACK SECTOR 12,,YELLOW,Sector,12.0,,
2019-10-25 16:36:30,Flag,DOUBLE YELLOW IN TRACK SECTOR 13,,DOUBLE YELLOW,Sector,13.0,,
2019-10-25 16:36:52,Flag,YELLOW IN TRACK SECTOR 14,,YELLOW,Sector,14.0,,
2019-10-25 16:37:34,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,
