Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2022-03-25 16:45:13,Other,RISK OF RAIN FOR F1 SECOND PRACTICE SESSION IS 0%,,,,,,
2022-03-25 16:50:34,Other,DRS DISABLED IN ZONE 3,,,,,,
2022-03-25 16:51:15,Other,DRS DISABLED IN ZONE 1,,,,,,
2022-03-25 16:51:41,Other,DRS ENABLED IN ZONE 3,,,,,,
2022-03-25 16:53:16,Other,DRS ENABLED IN ZONE 1,,,,,,
2022-03-25 16:53:35,Other,DRS DISABLED IN ZONE 1,,,,,,
2022-03-25 16:53:38,Other,DRS ENABLED IN ZONE 1,,,,,,
2022-03-25 16:56:42,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,
2022-03-25 16:57:06,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,
2022-03-25 16:59:42,Other,START OF THE SESSION DELAYED - 20:15 TBC,,,,,,
2022-03-25 17:02:26,Flag,DOUBLE YELLOW IN TRACK SECTOR 12,,DOUBLE YELLOW,Sector,12.0,,
2022-03-25 17:02:27,Other,DRS DISABLED IN ZONE 1,,,,,,
2022-03-25 17:02:35,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,
2022-03-25 17:02:35,Other,DRS ENABLED IN ZONE 1,,,,,,
2022-03-25 17:09:34,Other,START OF THE SESSION DELAYED - 20:15,,,,,,
2022-03-25 17:09:58,Other,SESSION WILL START AT 20:15,,,,,,
2022-03-25 17:15:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2022-03-25 17:21:31,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 17,,,,,,
2022-03-25 17:21:35,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 16,,,,,,
2022-03-25 17:24:07,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,
2022-03-25 17:24:07,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,
2022-03-25 17:47:35,Flag,DOUBLE YELLOW IN TRACK SECTOR 9,,DOUBLE YELLOW,Sector,9.0,,
2022-03-25 17:47:49,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.0,,
2022-03-25 17:48:03,Flag,YELLOW IN TRACK SECTOR 9,,YELLOW,Sector,9.0,,
2022-03-25 17:48:05,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,,
2022-03-25 17:49:28,SafetyCar,VIRTUAL SAFETY CAR ENDING,ENDING,,,,,
2022-03-25 17:49:43,Flag,TRACK CLEAR,,CLEAR,Track,,,
2022-03-25 17:49:43,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,
2022-03-25 17:49:43,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,
2022-03-25 17:49:46,Drs,DRS ENABLED,ENABLED,,,,,
2022-03-25 17:49:54,Other,CAR 11 (PER) TIME 2:54.960 DELETED - DOUBLE YELLOW AT TURN 14,,,,,,
2022-03-25 18:07:36,CarEvent,CAR 31 (OCO) MISSED THE APEX OF TURN 2,,,,,31,
2022-03-25 18:14:59,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,,
2022-03-25 18:15:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2022-03-25 18:15:19,Other,FIRST CAR TO TAKE THE FLAG - CAR 11 (PER),,,,,,
2022-03-25 18:15:22,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,,
2022-03-25 18:16:13,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,
2022-03-25 18:16:14,Other,DRS DISABLED IN ZONE 3,,,,,,
2022-03-25 18:17:09,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
2022-03-25 18:17:09,Other,DRS ENABLED IN ZONE 3,,,,,,
2022-03-25 18:17:16,Flag,DOUBLE YELLOW IN TRACK SECTOR 6,,DOUBLE YELLOW,Sector,6.0,,
2022-03-25 18:17:17,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
2022-03-25 18:18:06,Other,CAR 44 (HAM) TIME 2:22.129 DELETED - DOUBLE YELLOW AT TURN 3,,,,,,
2022-03-25 18:18:06,Other,CAR 3 (RIC) TIME 2:14.335 DELETED - DOUBLE YELLOW AT TURN 3,,,,,,
2022-03-25 18:18:08,Other,CAR 18 (STR) TIME 2:21.608 DELETED - DOUBLE YELLOW AT TURN 3,,,,,,
2022-03-25 18:20:46,Flag,DOUBLE YELLOW IN TRACK SECTOR 4,,DOUBLE YELLOW,Sector,4.0,,
