Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2019-04-26 12:45:03,Other,RISK OF RAIN FOR THIS SESSION IS 0%,,,,,,
2019-04-26 12:45:46,Other,AIR TEMPERATURE 15 MINS BEFORE P2 =18 DEGREES,,,,,,
2019-04-26 13:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2019-04-26 13:02:43,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,
2019-04-26 13:02:48,Flag,DOUBLE YELLOW IN TRACK SECTOR 2,,DOUBLE YELLOW,Sector,2.0,,
2019-04-26 13:02:54,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
2019-04-26 13:09:32,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,,
2019-04-26 13:09:39,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,
2019-04-26 13:10:06,CarEvent,CAR 4 (NOR) OFF TRACK AND CONTINUED AT TURN 3,,,,,4,
2019-04-26 13:10:14,CarEvent,CAR 20 (MAG) OFF TRACK AND CONTINUED AT TURN 3,,,,,20,
2019-04-26 13:10:52,Flag,YELLOW IN TRACK SECTOR 9,,YELLOW,Sector,9.0,,
2019-04-26 13:10:56,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.0,,
2019-04-26 13:10:58,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,
2019-04-26 13:11:00,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,
2019-04-26 13:11:08,CarEvent,CAR 44 (HAM) OFF TRACK AND CONTINUED AT TURN 8,,,,,44,
2019-04-26 13:14:41,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,
2019-04-26 13:14:47,Flag,RED FLAG,,RED,Track,,,
2019-04-26 13:14:47,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
2019-04-26 13:15:15,CarEvent,CAR 18 (STR) STOPPED AT TURN 2,,,,,18,
2019-04-26 13:23:13,Other,SESSION WILL RE-START AT 17:26,,,,,,
2019-04-26 13:23:42,Flag,TRACK CLEAR,,CLEAR,Track,,,
