Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2020-10-10 09:45:02,Other,RISK OF RAIN FOR THIS SESSION IS 0%,,,,,,
2020-10-10 10:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2020-10-10 10:02:02,CarEvent,CAR 8 (GRO) MISSED THE APEX OF TURN 14,,,,,8,
2020-10-10 10:04:01,CarEvent,CAR 33 (VER) OFF TRACK AND CONTINUED AT TURN 4,,,,,33,
2020-10-10 10:04:45,Other,CAR 33 (VER) TIME 1:31.739 DELETED - TRACK LIMITS AT TURN 4,,,,,,
2020-10-10 10:05:09,CarEvent,CAR 77 (BOT) MISSED THE APEX OF TURN 14,,,,,77,
2020-10-10 10:07:26,CarEvent,CAR 31 (OCO) MISSED THE APEX OF TURN 14,,,,,31,
2020-10-10 10:07:51,Other,CAR 31 (OCO) TIME 1:36.121 DELETED - TRACK LIMITS AT TURN 13,,,,,,
2020-10-10 10:10:01,CarEvent,CAR 10 (GAS) OFF TRACK AND CONTINUED AT TURN 4,,,,,10,
2020-10-10 10:11:05,Other,CAR 10 (GAS) TIME 1:32.596 DELETED - TRACK LIMITS AT TURN 4,,,,,,
2020-10-10 10:11:17,CarEvent,CAR 55 (SAI) OFF TRACK AND CONTINUED AT TURN 4,,,,,55,
2020-10-10 10:11:57,Other,CAR 55 (SAI) TIME 1:33.842 DELETED - TRACK LIMITS AT TURN 4,,,,,,
2020-10-10 10:12:44,CarEvent,CAR 16 (LEC) OFF TRACK AND CONTINUED AT TURN 4,,,,,16,
2020-10-10 10:13:04,CarEvent,CAR 7 (RAI) OFF TRACK AND CONTINUED AT TURN 4,,,,,7,
2020-10-10 10:13:29,CarEvent,CAR 20 (MAG) MISSED THE APEX OF TURN 14,,,,,20,
2020-10-10 10:13:35,Other,CAR 20 (MAG) TIME 1:36.761 DELETED - TRACK LIMITS AT TURN 13,,,,,,
2020-10-10 10:13:41,Other,CAR 16 (LEC) TIME 1:39.692 DELETED - TRACK LIMITS AT TURN 4,,,,,,
2020-10-10 10:13:43,Other,CAR 55 (SAI) TIME 1:30.758 DELETED - TRACK LIMITS AT TURN 4,,,,,,
2020-10-10 10:13:49,Other,CAR 7 (RAI) TIME 1:33.354 DELETED - TRACK LIMITS AT TURN 4,,,,,,
2020-10-10 10:14:46,CarEvent,CAR 4 (NOR) OFF TRACK AND CONTINUED AT TURN 4,,,,,4,
2020-10-10 10:15:42,Other,CAR 4 (NOR) TIME 1:29.363 DELETED - TRACK LIMITS AT TURN 4,,,,,,
2020-10-10 10:15:50,CarEvent,CAR 44 (HAM) MISSED THE APEX OF TURN 14,,,,,44,
2020-10-10 10:16:15,CarEvent,CAR 20 (MAG) MISSED THE APEX OF TURN 14,,,,,20,
2020-10-10 10:16:33,CarEvent,CAR 5 (VET) MISSED THE APEX OF TURN 14,,,,,5,
2020-10-10 10:17:24,Other,CAR 5 (VET) TIME 1:35.129 DELETED - TRACK LIMITS AT TURN 13,,,,,,
2020-10-10 10:17:58,Flag,YELLOW IN TRACK SECTOR 17,,YELLOW,Sector,17.0,,
2020-10-10 10:18:13,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,
2020-10-10 10:18:13,CarEvent,CAR 5 (VET) SPUN AND CONTINUED AT TURN 14,,,,,5,
2020-10-10 10:20:04,Other,CAR 5 (VET) TIME 1:33.876 DELETED - TRACK LIMITS AT TURN 4,,,,,,
2020-10-10 10:35:45,Flag,YELLOW IN TRACK SECTOR 17,,YELLOW,Sector,17.0,,
2020-10-10 10:36:07,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,
2020-10-10 10:36:08,CarEvent,CAR 63 (RUS) SPUN AND CONTINUED AT TURN 14,,,,,63,
2020-10-10 10:37:58,CarEvent,CAR 11 (PER) OFF TRACK AND CONTINUED AT TURN 4,,,,,11,
2020-10-10 10:38:06,CarEvent,CAR 23 (ALB) OFF TRACK AND CONTINUED AT TURN 4,,,,,23,
2020-10-10 10:38:24,Other,CAR 11 (PER) TIME 1:32.881 DELETED - TRACK LIMITS AT TURN 4,,,,,,
2020-10-10 10:39:25,Other,CAR 23 (ALB) TIME 1:28.228 DELETED - TRACK LIMITS AT TURN 4,,,,,,
2020-10-10 10:45:26,CarEvent,CAR 44 (HAM) MISSED THE APEX OF TURN 14,,,,,44,
2020-10-10 10:45:39,CarEvent,CAR 63 (RUS) OFF TRACK AND CONTINUED AT TURN 4,,,,,63,
2020-10-10 10:54:15,Flag,YELLOW IN TRACK SECTOR 18,,YELLOW,Sector,18.0,,
2020-10-10 10:54:17,Other,DRS DISABLED IN ZONE 2,,,,,,
2020-10-10 10:54:31,Flag,DOUBLE YELLOW IN TRACK SECTOR 18,,DOUBLE YELLOW,Sector,18.0,,
2020-10-10 10:54:53,Flag,YELLOW IN TRACK SECTOR 18,,YELLOW,Sector,18.0,,
2020-10-10 10:54:55,Flag,CLEAR IN TRACK SECTOR 18,,CLEAR,Sector,18.0,,
2020-10-10 10:54:55,Other,DRS ENABLED IN ZONE 2,,,,,,
2020-10-10 10:54:56,CarEvent,CAR 6 (LAT) SPUN AND CONTINUED AT TURN 15,,,,,6,
2020-10-10 10:56:42,CarEvent,CAR 7 (RAI) OFF TRACK AND CONTINUED AT TURN 4,,,,,7,
2020-10-10 10:57:23,Other,CAR 7 (RAI) TIME 1:28.748 DELETED - TRACK LIMITS AT TURN 4,,,,,,
2020-10-10 11:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
