Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
45.625,18.7,82.3,1004.5,False,21.8,54,0.1
105.622,18.6,82.1,1004.5,False,22.0,78,0.2
165.624,18.6,82.6,1004.5,False,22.1,155,0.1
225.629,18.6,82.8,1004.4,False,22.2,146,0.1
285.655,18.6,82.7,1004.5,False,22.2,17,0.2
345.655,18.6,82.7,1004.5,False,22.2,64,0.1
405.654,18.6,82.8,1004.5,False,22.7,110,0.1
465.655,18.5,82.4,1004.5,False,22.7,117,0.2
525.655,18.4,83.3,1004.4,False,22.4,36,0.1
585.656,18.4,82.3,1004.4,False,22.1,75,0.3
645.655,18.3,82.7,1004.5,False,22.1,36,0.4
705.654,18.4,82.3,1004.4,False,22.4,80,0.5
765.661,18.4,82.3,1004.4,False,22.9,102,0.7
825.663,18.4,82.4,1004.4,False,23.0,92,0.6
885.654,18.4,82.0,1004.3,False,23.0,93,0.7
945.656,18.4,82.0,1004.3,False,23.0,85,0.7
1005.657,18.4,82.5,1004.5,False,22.8,116,0.7
1065.656,18.5,82.6,1004.5,False,22.7,198,0.3
1125.658,18.5,81.9,1004.5,False,22.7,0,0.2
1185.671,18.5,82.7,1004.5,True,22.5,0,0.1
1245.693,18.5,81.5,1004.6,True,22.5,188,0.2
1305.703,18.6,81.3,1004.6,True,22.4,0,0.1
1365.701,18.5,82.0,1004.7,True,22.6,0,0.2
1425.691,18.5,80.8,1004.7,True,22.6,116,0.3
1485.703,18.5,81.0,1004.6,True,22.7,30,0.2
1545.702,18.4,81.0,1004.7,True,22.5,111,0.2
1605.702,18.4,80.5,1004.7,True,22.3,120,0.2
1665.704,18.4,80.9,1004.6,True,22.0,173,0.3
1725.706,18.4,80.8,1004.7,True,21.9,103,0.3
1785.734,18.3,80.5,1004.6,True,22.0,203,0.4
1845.752,18.3,80.9,1004.6,True,22.0,135,0.2
1905.749,18.4,80.9,1004.6,True,22.0,264,0.3
1965.75,18.4,80.1,1004.7,True,22.0,225,0.3
2025.749,18.4,80.6,1004.6,False,22.1,142,0.4
2085.749,18.5,80.4,1004.6,False,22.1,95,0.2
2145.748,18.5,80.0,1004.6,True,21.9,116,0.5
2205.772,18.4,80.3,1004.6,True,21.9,76,0.6
2265.778,18.3,80.9,1004.7,False,21.8,89,0.5
2325.781,18.3,80.3,1004.7,False,21.8,39,0.6
2385.78,18.3,80.7,1004.6,False,21.6,84,0.6
2445.781,18.3,80.7,1004.8,False,21.5,84,0.6
2505.78,18.3,81.5,1004.7,False,21.5,110,0.5
2565.798,18.2,81.2,1004.6,False,21.9,108,0.5
2625.827,18.2,81.2,1004.6,False,21.9,108,0.5
2685.835,18.2,81.3,1004.6,False,22.2,246,0.4
2745.831,18.5,80.9,1004.6,False,22.6,0,0.1
2805.827,18.4,80.2,1004.6,False,22.6,110,0.2
2865.852,18.5,80.0,1004.6,False,22.5,67,0.2
2925.852,18.5,79.8,1004.6,False,22.5,114,0.4
2985.849,18.5,79.7,1004.7,False,22.5,109,0.5
3045.844,18.4,80.6,1004.7,False,22.7,121,0.6
3105.844,18.4,80.4,1004.6,False,22.7,109,0.5
3165.858,18.4,80.8,1004.6,False,22.7,97,0.6
3225.874,18.4,81.7,1004.7,False,22.8,130,0.3
3285.863,18.4,80.6,1004.6,False,22.8,147,0.2
3345.875,18.5,81.0,1004.7,False,22.9,118,0.3
3405.872,18.5,80.8,1004.7,False,24.0,73,0.4
3465.875,18.5,80.5,1004.6,False,24.0,78,0.6
3525.886,18.5,80.8,1004.4,False,23.8,104,0.7
3585.909,18.4,81.4,1004.6,False,23.6,84,0.5
3645.906,18.4,81.3,1004.6,False,23.3,97,0.6
3705.906,18.4,81.5,1004.7,False,23.3,92,0.6
3765.905,18.4,81.8,1004.6,False,23.7,80,0.6
3825.907,18.4,81.8,1004.6,False,23.7,133,0.7
3885.899,18.3,81.9,1004.7,False,23.9,91,0.6
3945.908,18.3,81.8,1004.7,False,23.9,121,0.6
4005.908,18.3,81.7,1004.7,False,23.6,101,0.6
4065.906,18.3,82.3,1004.7,False,23.6,95,0.6
4125.91,18.3,82.2,1004.7,False,23.5,119,0.7
4185.906,18.3,82.4,1004.6,False,23.5,103,0.7
4245.906,18.3,82.5,1004.7,False,23.8,95,0.8
4305.905,18.3,82.6,1004.7,False,23.8,320,0.4
4365.906,18.3,82.8,1004.8,False,23.4,4,0.3
4425.906,18.4,82.5,1004.8,False,23.4,227,0.1
4485.906,18.4,81.9,1004.7,False,23.3,180,0.2
