Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2021-10-09 11:00:10,Other,AIR TEMPERATURE 1 HOUR BEFORE Q1 = 19 DEGREES,,,,,,
2021-10-09 11:43:14,Other,WET TRACK,,,,,,
2021-10-09 11:43:24,Other,CHANGE IN CLIMATIC CONDITIONS,,,,,,
2021-10-09 11:45:05,Other,RISK OF RAIN FOR F1 QUALIFYING SESSION IS 100%,,,,,,
2021-10-09 12:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2021-10-09 12:00:00,Drs,DRS ENABLED,ENABLED,,,,,
2021-10-09 12:02:46,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,
2021-10-09 12:02:47,Flag,DOUBLE YELLOW IN TRACK SECTOR 2,,DOUBLE YELLOW,Sector,2.0,,
2021-10-09 12:02:47,Other,DRS DISABLED IN ZONE 2,,,,,,
2021-10-09 12:02:54,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
2021-10-09 12:02:54,Other,DRS ENABLED IN ZONE 2,,,,,,
2021-10-09 12:03:08,Flag,DOUBLE YELLOW IN TRACK SECTOR 2,,DOUBLE YELLOW,Sector,2.0,,
2021-10-09 12:03:09,Other,DRS DISABLED IN ZONE 2,,,,,,
2021-10-09 12:03:11,CarEvent,CAR 55 (SAI) OFF TRACK AND CONTINUED AT TURN 1,,,,,55,
2021-10-09 12:03:15,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
2021-10-09 12:03:15,Other,DRS ENABLED IN ZONE 2,,,,,,
2021-10-09 12:03:36,Other,CAR 7 (RAI) TIME 1:47.249 DELETED - TRACK LIMITS AT TURN 1,,,,,,
2021-10-09 12:03:42,Other,CAR 99 (GIO) TIME 1:47.266 DELETED - TRACK LIMITS AT TURN 1,,,,,,
2021-10-09 12:03:46,Other,CAR 47 (MSC) TIME 1:38.771 DELETED - TRACK LIMITS AT TURN 1,,,,,,
2021-10-09 12:03:52,Other,CAR 9 (MAZ) TIME 1:38.112 DELETED - TRACK LIMITS AT TURN 1,,,,,,
2021-10-09 12:04:03,Other,CAR 44 (HAM) TIME 1:31.641 DELETED - TRACK LIMITS AT TURN 1,,,,,,
2021-10-09 12:04:03,Other,CAR 22 (TSU) TIME 1:46.461 DELETED - TRACK LIMITS AT TURN 1,,,,,,
2021-10-09 12:04:21,Other,CAR 16 (LEC) TIME 1:41.417 DELETED - TRACK LIMITS AT TURN 1,,,,,,
2021-10-09 12:04:34,Other,CAR 55 (SAI) TIME 1:55.086 DELETED - TRACK LIMITS AT TURN 1,,,,,,
