Time,Status,Message
627.909,1,AllClear
982.026,5,Red
1380.043,1,AllClear
2090.44,2,Yellow
2111.316,1,AllClear
3094.773,2,Yellow
3105.709,5,Red
3491.513,1,AllClear
4938.485,2,Yellow
4957.252,5,Red
5081.7,1,AllClear
5623.125,2,Yellow
5660.621,5,Red
6283.212,1,AllClear
6630.511,2,Yellow
6648.138,5,Red
