Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2022-10-01 09:52:59,Other,SESSION WILL START ON TIME - PIT EXIT WILL REMAIN CLOSED,,,,,,
2022-10-01 09:53:18,Other,BLUE HEAD PADDING MATERIAL MUST BE USED,,,,,,
2022-10-01 09:53:48,Other,WET TRACK,,,,,,
2022-10-01 09:54:21,Other,LOW GRIP CONDITIONS,,,,,,
2022-10-01 09:54:25,Drs,DRS DISABLED,DISABLED,,,,,
2022-10-01 10:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2022-10-01 10:00:27,Other,PIT EXIT CLOSED,,,,,,
2022-10-01 10:11:15,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,
2022-10-01 10:11:16,Flag,DOUBLE YELLOW IN TRACK SECTOR 5,,DOUBLE YELLOW,Sector,5.0,,
2022-10-01 10:11:40,Flag,DOUBLE YELLOW IN TRACK SECTOR 4,,DOUBLE YELLOW,Sector,4.0,,
2022-10-01 10:11:56,Flag,DOUBLE YELLOW IN TRACK SECTOR 18,,DOUBLE YELLOW,Sector,18.0,,
2022-10-01 10:11:58,Flag,DOUBLE YELLOW IN TRACK SECTOR 6,,DOUBLE YELLOW,Sector,6.0,,
2022-10-01 10:12:01,Flag,DOUBLE YELLOW IN TRACK SECTOR 13,,DOUBLE YELLOW,Sector,13.0,,
2022-10-01 10:12:04,Flag,DOUBLE YELLOW IN TRACK SECTOR 17,,DOUBLE YELLOW,Sector,17.0,,
2022-10-01 10:12:05,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
2022-10-01 10:12:06,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,,
2022-10-01 10:12:11,Flag,DOUBLE YELLOW IN TRACK SECTOR 8,,DOUBLE YELLOW,Sector,8.0,,
2022-10-01 10:12:14,Flag,DOUBLE YELLOW IN TRACK SECTOR 16,,DOUBLE YELLOW,Sector,16.0,,
2022-10-01 10:12:25,Flag,DOUBLE YELLOW IN TRACK SECTOR 12,,DOUBLE YELLOW,Sector,12.0,,
2022-10-01 10:12:33,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,
2022-10-01 10:12:36,Flag,DOUBLE YELLOW IN TRACK SECTOR 2,,DOUBLE YELLOW,Sector,2.0,,
2022-10-01 10:12:54,Flag,DOUBLE YELLOW IN TRACK SECTOR 14,,DOUBLE YELLOW,Sector,14.0,,
2022-10-01 10:12:56,Flag,DOUBLE YELLOW IN TRACK SECTOR 7,,DOUBLE YELLOW,Sector,7.0,,
