Time,Status,Message
505.229,1,AllClear
5838.32,2,Yellow
5921.623,4,SCDeployed
6616.051,1,AllClear
6960.932,2,Yellow
7008.216,4,SCDeployed
7561.324,1,AllClear
7811.514,2,Yellow
7812.138,1,AllClear
7813.449,2,Yellow
7861.543,4,SCDeployed
8070.971,1,AllClear
