Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2022-05-27 11:46:18,Other,BLUE HEAD PADDING MATERIAL MUST BE USED,,,,,,
2022-05-27 12:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2022-05-27 12:15:48,CarEvent,CAR 5 (VET) MISSED THE APEX OF TURN 10,,,,,5,
2022-05-27 12:15:48,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,
2022-05-27 12:15:49,Other,DRS DISABLED IN ZONE 1,,,,,,
2022-05-27 12:15:55,Other,DRS ENABLED IN ZONE 1,,,,,,
2022-05-27 12:15:55,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
2022-05-27 12:16:10,CarEvent,CAR 55 (SAI) MISSED THE APEX OF TURN 10,,,,,55,
2022-05-27 12:16:23,CarEvent,CAR 20 (MAG) MISSED THE APEX OF TURN 10,,,,,20,
2022-05-27 12:16:30,CarEvent,CAR 16 (LEC) OFF TRACK AND CONTINUED AT TURN 1,,,,,16,
2022-05-27 12:17:32,CarEvent,CAR 20 (MAG) MISSED THE APEX OF TURN 15,,,,,20,
2022-05-27 12:17:40,CarEvent,CAR 3 (RIC) MISSED THE APEX OF TURN 10,,,,,3,
2022-05-27 12:18:28,CarEvent,CAR 5 (VET) MISSED THE APEX OF TURN 10,,,,,5,
2022-05-27 12:18:53,Flag,YELLOW IN TRACK SECTOR 17,,YELLOW,Sector,17.0,,
2022-05-27 12:19:17,Other,PIT LANE ENTRY CLOSED,,,,,,
2022-05-27 12:20:01,Flag,RED FLAG,,RED,Track,,,
2022-05-27 12:20:01,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,
2022-05-27 12:20:36,SafetyCar,SAFETY CAR THROUGH THE PIT LANE,THROUGH THE PIT LANE,,,,,
2022-05-27 12:20:41,Other,PIT LANE ENTRY OPEN,,,,,,
2022-05-27 12:23:14,Flag,TRACK CLEAR,,CLEAR,Track,,,
2022-05-27 12:23:17,Other,SESSION WILL RESUME AT 14:24,,,,,,
2022-05-27 12:23:26,Drs,DRS ENABLED,ENABLED,,,,,
2022-05-27 12:24:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2022-05-27 12:29:35,CarEvent,CAR 3 (RIC) MISSED THE APEX OF TURN 10,,,,,3,
2022-05-27 12:29:47,CarEvent,CAR 10 (GAS) MISSED THE APEX OF TURN 10,,,,,10,
2022-05-27 12:31:36,CarEvent,CAR 3 (RIC) MISSED THE APEX OF TURN 10,,,,,3,
2022-05-27 12:32:49,CarEvent,CAR 3 (RIC) MISSED THE APEX OF TURN 10,,,,,3,
2022-05-27 12:32:57,CarEvent,CAR 44 (HAM) MISSED THE APEX OF TURN 10,,,,,44,
2022-05-27 12:33:05,CarEvent,CAR 23 (ALB) MISSED THE APEX OF TURN 10,,,,,23,
2022-05-27 12:35:37,CarEvent,CAR 3 (RIC) MISSED THE APEX OF TURN 10,,,,,3,
2022-05-27 12:40:06,CarEvent,CAR 3 (RIC) MISSED THE APEX OF TURN 10,,,,,3,
2022-05-27 12:41:10,Other,CARS 11 (PER) 22 24 MISSED THE APEX OF TURN 10,,,,,,
2022-05-27 12:43:34,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,
2022-05-27 12:43:35,Other,DRS DISABLED IN ZONE 1,,,,,,
2022-05-27 12:44:03,Other,DRS ENABLED IN ZONE 1,,,,,,
2022-05-27 12:44:03,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
2022-05-27 12:44:18,CarEvent,CAR 63 (RUS) MISSED THE APEX OF TURN 10,,,,,63,
2022-05-27 12:44:35,CarEvent,CAR 10 (GAS) MISSED THE APEX OF TURN 15,,,,,10,
2022-05-27 12:45:31,CarEvent,CAR 20 (MAG) MISSED THE APEX OF TURN 16,,,,,20,
2022-05-27 12:46:04,CarEvent,CAR 18 (STR) MISSED THE APEX OF TURN 10,,,,,18,
2022-05-27 12:46:55,CarEvent,CAR 11 (PER) MISSED THE APEX OF TURN 10,,,,,11,
2022-05-27 12:47:22,CarEvent,CAR 55 (SAI) MISSED THE APEX OF TURN 10,,,,,55,
2022-05-27 12:47:30,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,
2022-05-27 12:47:31,Other,DRS DISABLED IN ZONE 1,,,,,,
2022-05-27 12:47:37,CarEvent,CAR 4 (NOR) MISSED THE APEX OF TURN 10,,,,,4,
2022-05-27 12:47:41,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
2022-05-27 12:47:41,Other,DRS ENABLED IN ZONE 1,,,,,,
2022-05-27 12:47:58,CarEvent,CAR 18 (STR) MISSED THE APEX OF TURN 10,,,,,18,
2022-05-27 12:48:11,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,
2022-05-27 12:48:12,Other,DRS DISABLED IN ZONE 1,,,,,,
2022-05-27 12:48:19,Other,DRS ENABLED IN ZONE 1,,,,,,
2022-05-27 12:48:19,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
2022-05-27 12:49:20,CarEvent,CAR 18 (STR) MISSED THE APEX OF TURN 10,,,,,18,
2022-05-27 12:51:16,CarEvent,CAR 16 (LEC) MISSED THE APEX OF TURN 10,,,,,16,
2022-05-27 12:51:46,CarEvent,CAR 11 (PER) MISSED THE APEX OF TURN 10,,,,,11,
2022-05-27 12:52:16,CarEvent,CAR 3 (RIC) MISSED THE APEX OF TURN 10,,,,,3,
2022-05-27 12:52:30,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,
2022-05-27 12:52:31,Other,DRS DISABLED IN ZONE 1,,,,,,
2022-05-27 12:52:39,Other,DRS ENABLED IN ZONE 1,,,,,,
2022-05-27 12:52:39,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
2022-05-27 12:53:42,CarEvent,CAR 11 (PER) MISSED THE APEX OF TURN 10,,,,,11,
2022-05-27 12:53:50,CarEvent,CAR 3 (RIC) MISSED THE APEX OF TURN 10,,,,,3,
2022-05-27 12:54:12,CarEvent,CAR 55 (SAI) MISSED THE APEX OF TURN 10,,,,,55,
2022-05-27 12:55:12,CarEvent,CAR 11 (PER) MISSED THE APEX OF TURN 10,,,,,11,
2022-05-27 12:55:27,CarEvent,CAR 55 (SAI) MISSED THE APEX OF TURN 10,,,,,55,
2022-05-27 12:56:25,CarEvent,CAR 16 (LEC) MISSED THE APEX OF TURN 10,,,,,16,
2022-05-27 12:57:33,CarEvent,CAR 63 (RUS) MISSED THE APEX OF TURN 10,,,,,63,
2022-05-27 12:57:50,CarEvent,CAR 16 (LEC) MISSED THE APEX OF TURN 10,,,,,16,
2022-05-27 12:58:16,CarEvent,CAR 24 (ZHO) MISSED THE APEX OF TURN 10,,,,,24,
2022-05-27 12:58:52,CarEvent,CAR 24 (ZHO) MISSED THE APEX OF TURN 16,,,,,24,
2022-05-27 12:59:09,CarEvent,CAR 4 (NOR) MISSED THE APEX OF TURN 10,,,,,4,
2022-05-27 13:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2022-05-27 13:00:08,CarEvent,CAR 31 (OCO) MISSED THE APEX OF TURN 10,,,,,31,
2022-05-27 13:00:15,Other,FIRST CAR TO TAKE THE FLAG - CAR 18 (STR),,,,,,
2022-05-27 13:00:50,Other,CARS 3 (RIC) 10 MISSED THE APEX OF TURN 10,,,,,,
2022-05-27 13:06:19,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,
2022-05-27 13:06:51,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
