Time,Status,Message
190.938,1,AllClear
1190.532,2,Yellow
1195.12,1,AllClear
1208.332,2,Yellow
1219.942,1,AllClear
1447.065,6,VSCDeployed
1511.222,7,VSCEnding
1523.675,1,AllClear
1553.043,2,Yellow
1785.733,1,AllClear
4060.57,2,Yellow
4113.328,4,SCDeployed
4760.193,1,AllClear
