Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2021-05-22 09:00:02,Other,AIR TEMPERATURE 1 HOUR BEFORE P3 = 18 DEGREES,,,,,,
2021-05-22 09:45:01,Other,RISK OF RAIN FOR F1 THIRD PRACTICE SESSION IS 40%,,,,,,
2021-05-22 10:02:17,Other,PIT EXIT IS OPEN,,,,,,
2021-05-22 10:12:41,Other,CAR 6 (LAT) TIME 1:20.039 DELETED - TRACK LIMITS AT TURN 10,,,,,,
2021-05-22 10:12:58,Other,CAR 16 (LEC) TIME 1:32.164 DELETED - TRACK LIMITS AT TURN 10,,,,,,
2021-05-22 10:14:12,Other,CAR 7 (RAI) TIME 1:27.867 DELETED - TRACK LIMITS AT TURN 10,,,,,,
2021-05-22 10:15:15,Other,CAR 55 (SAI) TIME 1:46.464 DELETED - TRACK LIMITS AT TURN 10,,,,,,
2021-05-22 10:15:20,Other,CAR 63 (RUS) TIME 1:44.537 DELETED - TRACK LIMITS AT TURN 10,,,,,,
2021-05-22 10:16:33,Other,CAR 55 (SAI) TIME 1:18.741 DELETED - TRACK LIMITS AT TURN 10,,,,,,
2021-05-22 10:16:59,Other,CAR 7 (RAI) TIME 1:38.329 DELETED - TRACK LIMITS AT TURN 10,,,,,,
2021-05-22 10:18:06,Other,CAR 3 (RIC) TIME 1:26.177 DELETED - TRACK LIMITS AT TURN 10,,,,,,
2021-05-22 10:20:59,Other,CAR 5 (VET) TIME 1:47.254 DELETED - TRACK LIMITS AT TURN 10,,,,,,
2021-05-22 10:21:06,Other,CAR 3 (RIC) TIME 1:31.491 DELETED - TRACK LIMITS AT TURN 10,,,,,,
2021-05-22 10:23:02,Other,CAR 16 (LEC) TIME 1:32.538 DELETED - TRACK LIMITS AT TURN 10,,,,,,
2021-05-22 10:23:09,Other,CAR 77 (BOT) TIME 1:25.269 DELETED - TRACK LIMITS AT TURN 10,,,,,,
2021-05-22 10:23:41,Other,CAR 11 (PER) TIME 1:46.673 DELETED - TRACK LIMITS AT TURN 10,,,,,,
2021-05-22 10:23:47,Other,CAR 44 (HAM) TIME 1:24.931 DELETED - TRACK LIMITS AT TURN 10,,,,,,
2021-05-22 10:24:45,Other,CAR 33 (VER) TIME 1:37.120 DELETED - TRACK LIMITS AT TURN 10,,,,,,
2021-05-22 10:25:56,Other,CAR 5 (VET) TIME 1:31.570 DELETED - TRACK LIMITS AT TURN 10,,,,,,
