Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2021-09-24 11:00:17,Other,AIR TEMPERATURE 1 HOUR BEFORE P2 = 19 DEGREES,,,,,,
2021-09-24 11:45:08,Other,RISK OF RAIN FOR F1 SECOND PRACTICE SESSION IS 0%,,,,,,
2021-09-24 12:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2021-09-24 12:14:50,CarEvent,CAR 11 (PER) OFF TRACK AND CONTINUED AT TURN 14,,,,,11,
2021-09-24 12:34:51,Flag,YELLOW IN TRACK SECTOR 11,,YELLOW,Sector,11.0,,
2021-09-24 12:34:52,Flag,DOUBLE YELLOW IN TRACK SECTOR 11,,DOUBLE YELLOW,Sector,11.0,,
2021-09-24 12:35:15,Flag,RED FLAG,,RED,Track,,,
2021-09-24 12:35:16,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,
2021-09-24 12:35:55,CarEvent,CAR 99 (GIO) STOPPED AT TURN 10,,,,,99,
2021-09-24 12:42:43,Other,SESSION WILL RESUME AT 15:44,,,,,,
2021-09-24 12:42:46,Flag,TRACK CLEAR,,CLEAR,Track,,,
2021-09-24 12:44:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2021-09-24 12:44:01,Drs,DRS ENABLED,ENABLED,,,,,
2021-09-24 12:50:28,CarEvent,CAR 44 (HAM) OFF TRACK AND CONTINUED AT TURN 7,,,,,44,
2021-09-24 12:55:03,CarEvent,CAR 5 (VET) OFF TRACK AND CONTINUED AT TURN 7,,,,,5,
2021-09-24 12:58:15,Other,CAR 11 (PER) TIME 1:44.753 DELETED - TRACK LIMITS AT TURN 2,,,,,,
2021-09-24 12:59:37,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,,
2021-09-24 12:59:38,Other,DRS DISABLED IN ZONE 1,,,,,,
2021-09-24 13:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2021-09-24 13:00:17,Other,FIRST CAR TO TAKE THE FLAG - CAR 9 (MAZ),,,,,,
2021-09-24 13:02:33,Flag,DOUBLE YELLOW IN TRACK SECTOR 4,,DOUBLE YELLOW,Sector,4.0,,
2021-09-24 13:03:07,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,
2021-09-24 13:03:08,Other,DRS ENABLED IN ZONE 1,,,,,,
2021-09-24 13:10:02,Other,RISK OF RAIN FOR F2 QUALIFYING SESSION IS 0%,,,,,,
