Time,Status,Message
0.0,1,AllClear
2543.641,2,Yellow
2550.955,1,AllClear
5825.268,2,Yellow
5923.182,4,SCDeployed
6537.038,1,AllClear
7038.072,4,SCDeployed
7393.891,1,AllClear
7483.624,2,Yellow
7491.254,1,AllClear
