Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2020-07-18 09:00:04,Other,AIR TEMPERATURE 1 HOUR BEFORE P3 = 18 DEGREES,,,,,,
2020-07-18 09:45:07,Other,RISK OF RAIN FOR F1 THIRD PRACTICE SESSION IS 90%,,,,,,
2020-07-18 10:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2020-07-18 10:22:59,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,,
2020-07-18 10:23:12,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,,
2020-07-18 10:23:14,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,
2020-07-18 10:23:20,CarEvent,CAR 33 (VER) SPUN AND CONTINUED AT TURN 12,,,,,33,
2020-07-18 10:27:04,Other,CAR 44 (HAM) TIME 1:21.230 DELETED - TRACK LIMITS AT TURN 12,,,,,,
2020-07-18 10:36:19,Other,CAR 23 (ALB) TIME 1:22.693 DELETED - TRACK LIMITS AT TURN 12,,,,,,
2020-07-18 10:45:33,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,,
2020-07-18 10:45:35,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,,
2020-07-18 10:45:49,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,
2020-07-18 10:45:49,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,,
2020-07-18 10:45:56,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,
2020-07-18 10:46:11,CarEvent,CAR 6 (LAT) SPUN AND CONTINUED AT TURN 12,,,,,6,
2020-07-18 10:51:30,Other,CAR 6 (LAT) TIME 1:27.963 DELETED - TRACK LIMITS AT TURN 11,,,,,,
2020-07-18 10:52:17,Other,CAR 3 (RIC) TIME 1:16.591 DELETED - TRACK LIMITS AT TURN 4,,,,,,
2020-07-18 11:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
