Time,Status,Message
486.272,1,AllClear
2017.039,2,Yellow
2020.003,1,AllClear
2225.594,2,Yellow
2229.759,1,AllClear
2494.8,2,Yellow
2515.548,1,AllClear
4377.265,2,Yellow
4407.092,6,VSCDeployed
4448.119,7,VSCEnding
4460.568,1,AllClear
4577.115,2,Yellow
4590.375,6,VSCDeployed
4654.771,7,VSCEnding
4669.029,1,AllClear
