Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2021-06-05 08:45:24,Other,RISK OF RAIN FOR F1 THIRD PRACTICE SESSION IS 0%,,,,,,
2021-06-05 08:45:37,Other,DRS ENABLED IN ZONE 1,,,,,,
2021-06-05 08:00:22,Other,AIR TEMPERATURE 1 HOUR BEFORE P3 = 27 DEGREES,,,,,,
2021-06-05 08:45:24,Other,RISK OF RAIN FOR F1 THIRD PRACTICE SESSION IS 0%,,,,,,
2021-06-05 08:45:37,Other,DRS ENABLED IN ZONE 1,,,,,,
2021-06-05 09:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2021-06-05 09:10:58,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,
2021-06-05 09:10:59,Other,DRS DISABLED IN ZONE 1,,,,,,
2021-06-05 09:11:04,Other,DRS ENABLED IN ZONE 1,,,,,,
2021-06-05 09:11:04,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,
2021-06-05 09:11:14,CarEvent,CAR 77 (BOT) OFF TRACK AND CONTINUED AT TURN 3,,,,,77,
2021-06-05 09:14:04,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,
2021-06-05 09:14:17,Flag,DOUBLE YELLOW IN TRACK SECTOR 6,,DOUBLE YELLOW,Sector,6.0,,
2021-06-05 09:14:23,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
2021-06-05 09:14:24,CarEvent,CAR 33 (VER) OFF TRACK AND CONTINUED AT TURN 4,,,,,33,
2021-06-05 09:21:35,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,
2021-06-05 09:21:36,Other,DRS DISABLED IN ZONE 2,,,,,,
2021-06-05 09:21:42,Other,DRS ENABLED IN ZONE 2,,,,,,
2021-06-05 09:21:42,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
2021-06-05 09:21:57,CarEvent,CAR 7 (RAI) OFF TRACK AND CONTINUED AT TURN 1,,,,,7,
2021-06-05 09:24:46,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,,
