Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2019-07-26 12:48:28,Other,BLUE HEAD PADDING MATERIAL MUST BE USED,,,,,,
2019-07-26 13:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2019-07-26 14:13:07,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,,
2019-07-26 14:13:09,Flag,YELLOW IN TRACK SECTOR 14,,YELLOW,Sector,14.0,,
2019-07-26 14:13:12,Flag,RED FLAG,,RED,Track,,,
2019-07-26 14:13:12,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,
2019-07-26 14:13:12,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,
2019-07-26 14:13:47,Other,MEDICAL CAR DEPLOYED,,,,,,
2019-07-26 14:19:24,Other,SESSION WILL RE-START AT 16:21,,,,,,
2019-07-26 14:20:01,Flag,TRACK CLEAR,,CLEAR,Track,,,
2019-07-26 14:20:03,Drs,DRS ENABLED,ENABLED,,,,,
2019-07-26 14:21:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2019-07-26 14:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2019-07-26 14:52:14,Flag,YELLOW IN TRACK SECTOR 14,,YELLOW,Sector,14.0,,
