Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2022-07-23 10:51:44,Other,BLUE HEAD PADDING MATERIAL MUST BE USED,,,,,,
2022-07-23 11:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2022-07-23 11:09:07,CarEvent,CAR 20 (MAG) OFF TRACK AND CONTINUED AT TURN 11,,,,,20,
2022-07-23 11:22:07,CarEvent,CAR 16 (LEC) OFF TRACK AND CONTINUED AT TURN 12,,,,,16,
2022-07-23 11:23:38,CarEvent,CAR 11 (PER) OFF TRACK AND CONTINUED AT TURN 11,,,,,11,
2022-07-23 11:23:59,CarEvent,CAR 4 (NOR) OFF TRACK AND CONTINUED AT TURN 3,,,,,4,
2022-07-23 11:25:23,CarEvent,CAR 55 (SAI) OFF TRACK AND CONTINUED AT TURN 11,,,,,55,
2022-07-23 11:32:09,CarEvent,CAR 23 (ALB) OFF TRACK AND CONTINUED AT TURN 3,,,,,23,
2022-07-23 11:33:56,CarEvent,CAR 11 (PER) OFF TRACK AND CONTINUED AT TURN 3,,,,,11,
2022-07-23 11:35:03,CarEvent,CAR 11 (PER) OFF TRACK AND CONTINUED AT TURN 3,,,,,11,
2022-07-23 11:41:32,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,
2022-07-23 11:41:33,Other,DRS DISABLED IN ZONE 2,,,,,,
2022-07-23 11:41:37,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
2022-07-23 11:41:37,Other,DRS ENABLED IN ZONE 2,,,,,,
2022-07-23 11:42:12,CarEvent,CAR 44 (HAM) MISSED THE APEX OF TURN 1,,,,,44,
2022-07-23 11:48:49,CarEvent,CAR 23 (ALB) OFF TRACK AND CONTINUED AT TURN 3,,,,,23,
2022-07-23 11:52:13,CarEvent,CAR 77 (BOT) OFF TRACK AND CONTINUED AT TURN 9,,,,,77,
2022-07-23 11:55:36,CarEvent,CAR 4 (NOR) MISSED THE APEX OF TURN 8,,,,,4,
2022-07-23 11:59:06,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,
2022-07-23 11:59:07,Other,DRS DISABLED IN ZONE 2,,,,,,
2022-07-23 11:59:10,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
2022-07-23 11:59:10,Other,DRS ENABLED IN ZONE 2,,,,,,
2022-07-23 11:59:37,CarEvent,CAR 22 (TSU) OFF TRACK AND CONTINUED AT TURN 1,,,,,22,
2022-07-23 11:59:43,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 10,,,,,,
2022-07-23 11:59:45,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,
2022-07-23 12:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2022-07-23 12:00:23,Other,FIRST CAR TO TAKE THE FLAG - CAR 55 (SAI),,,,,,
2022-07-23 12:04:31,Other,PIT EXIT INCIDENT INVOLVING CARS 4 (NOR) AND 18 (STR) NOTED ,,,,,,
2022-07-23 12:04:38,Other,FIA STEWARDS: PIT EXIT INCIDENT INVOLVING CARS 4 (NOR) AND 18 (STR) WILL BE INVESTIGATED AFTER THE SESSION ,,,,,,
