Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2022-03-26 16:46:20,Other,DRS DISABLED IN ZONE 3,,,,,,
2022-03-26 16:51:52,Other,DRS ENABLED IN ZONE 2,,,,,,
2022-03-26 16:51:54,Other,DRS ENABLED IN ZONE 1,,,,,,
2022-03-26 16:51:57,Other,DRS ENABLED IN ZONE 3,,,,,,
2022-03-26 17:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2022-03-26 17:06:33,Flag,DOUBLE YELLOW IN TRACK SECTOR 8,,DOUBLE YELLOW,Sector,8.0,,
2022-03-26 17:06:39,Flag,RED FLAG,,RED,Track,,,
2022-03-26 17:06:39,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,
2022-03-26 17:12:23,Flag,TRACK CLEAR,,CLEAR,Track,,,
2022-03-26 17:12:51,Other,SESSION WILL RESUME AT 20:14,,,,,,
2022-03-26 17:14:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2022-03-26 17:20:47,Other,PIT LANE INCIDENT INVOLVING CARS 20 (MAG) 23 AND 3 (RIC) NOTED - UNSAFE RELEASE,,,,,,
2022-03-26 17:25:22,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2022-03-26 17:25:40,Other,FIRST CAR TO TAKE THE FLAG - CAR 14 (ALO),,,,,,
2022-03-26 17:27:09,Other,Q2 WILL START AT 20:33,,,,,,
2022-03-26 17:27:50,Other,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CARS 20 (MAG) 23 AND 3 (RIC) WILL BE INVESTIGATED AFTER THE SESSION - UNSAFE RELEASE,,,,,,
2022-03-26 17:33:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2022-03-26 17:38:34,Other,TURN 7 INCIDENT INVOLVING CARS 31 (OCO) AND 3 (RIC) NOTED - IMPEDING,,,,,,
2022-03-26 17:40:36,Other,FIA STEWARDS: TURN 7 INCIDENT INVOLVING CARS 31 (OCO) AND 3 (RIC) WILL BE INVESTIGATED AFTER THE SESSION - IMPEDING,,,,,,
2022-03-26 17:43:03,Flag,RED FLAG,,RED,Track,,,
2022-03-26 18:34:01,Other,SESSION WILL RESUME AT 21:40,,,,,,
2022-03-26 18:34:38,Flag,TRACK CLEAR,,CLEAR,Track,,,
2022-03-26 18:34:44,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 7,,,,,,
2022-03-26 18:40:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2022-03-26 18:43:37,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,
2022-03-26 18:44:58,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2022-03-26 18:45:07,Other,FIRST CAR TO TAKE THE FLAG - CAR 14 (ALO),,,,,,
2022-03-26 18:45:19,Other,Q3 WILL START AT 21:53,,,,,,
2022-03-26 18:53:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2022-03-26 19:05:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2022-03-26 19:05:16,Other,FIRST CAR TO TAKE THE FLAG - CAR 11 (PER),,,,,,
2022-03-26 19:06:09,Other,INCIDENT INVOLVING CAR 1 (VER) NOTED,,,,,,
2022-03-26 19:11:10,Flag,DOUBLE YELLOW IN TRACK SECTOR 5,,DOUBLE YELLOW,Sector,5.0,,
2022-03-26 19:11:20,Flag,DOUBLE YELLOW IN TRACK SECTOR 4,,DOUBLE YELLOW,Sector,4.0,,
2022-03-26 19:11:54,Flag,DOUBLE YELLOW IN TRACK SECTOR 2,,DOUBLE YELLOW,Sector,2.0,,
2022-03-26 19:11:55,Other,DRS DISABLED IN ZONE 3,,,,,,
2022-03-26 19:13:29,Flag,DOUBLE YELLOW IN TRACK SECTOR 11,,DOUBLE YELLOW,Sector,11.0,,
2022-03-26 19:15:45,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,
2022-03-26 19:17:16,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,
2022-03-26 19:18:07,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
2022-03-26 19:18:07,Other,DRS ENABLED IN ZONE 3,,,,,,
2022-03-26 19:18:30,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,
