Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2022-03-18 11:45:14,Other,RISK OF RAIN FOR F1 FIRST PRACTICE SESSION IS 0%,,,,,,
2022-03-18 11:02:55,Other,AIR TEMPERATURE 1 HOUR BEFORE P1 = 20 DEGREES,,,,,,
2022-03-18 11:45:14,Other,RISK OF RAIN FOR F1 FIRST PRACTICE SESSION IS 0%,,,,,,
2022-03-18 11:56:42,Flag,YELLOW IN TRACK SECTOR 11,,YELLOW,Sector,11.0,,
2022-03-18 11:56:43,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,
2022-03-18 11:56:45,Flag,DOUBLE YELLOW IN TRACK SECTOR 11,,DOUBLE YELLOW,Sector,11.0,,
2022-03-18 11:56:47,Other,DRS DISABLED IN ZONE 2,,,,,,
2022-03-18 11:56:47,Other,DRS ENABLED IN ZONE 2,,,,,,
2022-03-18 11:56:47,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,
2022-03-18 12:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2022-03-18 12:06:10,Flag,YELLOW IN TRACK SECTOR 18,,YELLOW,Sector,18.0,,
2022-03-18 12:06:11,Other,DRS DISABLED IN ZONE 3,,,,,,
2022-03-18 12:06:36,Flag,YELLOW IN TRACK SECTOR 1,,YELLOW,Sector,1.0,,
2022-03-18 12:06:54,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,
2022-03-18 12:07:02,Flag,YELLOW IN TRACK SECTOR 1,,YELLOW,Sector,1.0,,
2022-03-18 12:07:21,Flag,RED FLAG,,RED,Track,,,
2022-03-18 12:07:21,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,
2022-03-18 12:07:21,Flag,CLEAR IN TRACK SECTOR 18,,CLEAR,Sector,18.0,,
2022-03-18 12:08:10,Other,PIT EXIT CLOSED,,,,,,
2022-03-18 12:16:34,Other,SESSION WILL RESUME AT 15:20,,,,,,
2022-03-18 12:17:49,Flag,TRACK CLEAR,,CLEAR,Track,,,
2022-03-18 12:20:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2022-03-18 12:34:14,Flag,YELLOW IN TRACK SECTOR 1,,YELLOW,Sector,1.0,,
2022-03-18 12:34:15,Other,DRS DISABLED IN ZONE 3,,,,,,
2022-03-18 12:34:24,Other,DRS ENABLED IN ZONE 3,,,,,,
2022-03-18 12:34:24,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,
2022-03-18 12:43:16,Flag,DOUBLE YELLOW IN TRACK SECTOR 13,,DOUBLE YELLOW,Sector,13.0,,
2022-03-18 12:43:17,Flag,YELLOW IN TRACK SECTOR 13,,YELLOW,Sector,13.0,,
2022-03-18 12:43:24,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,,
2022-03-18 12:43:32,CarEvent,CAR 16 (LEC) OFF TRACK AND CONTINUED AT TURN 11,,,,,16,
2022-03-18 12:49:46,CarEvent,CAR 23 (ALB) OFF TRACK AND CONTINUED AT TURN 4,,,,,23,
2022-03-18 13:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2022-03-18 13:00:10,Other,FIRST CAR TO TAKE THE FLAG - CAR 16 (LEC),,,,,,
2022-03-18 13:06:58,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,,
2022-03-18 13:06:59,Other,DRS DISABLED IN ZONE 1,,,,,,
2022-03-18 13:07:06,Other,DRS ENABLED IN ZONE 1,,,,,,
2022-03-18 13:07:06,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,
2022-03-18 13:15:09,Other,RISK OF RAIN FOR F3 QUALIFYING SESSION IS 0%,,,,,,
