Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2021-11-19 13:45:13,Other,RISK OF RAIN FOR F1 SECOND PRACTICE SESSION IS 0%,,,,,,
2021-11-19 14:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2021-11-19 14:15:03,Other,CAR 63 (RUS) TIME 1:25.366 DELETED - TRACK LIMITS AT TURN 2,,,,,,
2021-11-19 14:17:00,Other,CAR 18 (STR) TIME 1:24.733 DELETED - TRACK LIMITS AT TURN 16,,,,,,
2021-11-19 14:26:20,CarEvent,CAR 10 (GAS) OFF TRACK AND CONTINUED AT TURN 16,,,,,10,
2021-11-19 14:28:48,Other,CAR 77 (BOT) (BOT) TIME 1:23.154 DELETED - TRACK LIMITS AT TURN 7,,,,,,
2021-11-19 14:35:57,Other,CAR 16 (LEC) TIME 1:26.546 DELETED - TRACK LIMITS AT TURN 8,,,,,,
2021-11-19 14:41:23,Flag,YELLOW IN TRACK SECTOR 19,,YELLOW,Sector,19.0,,
2021-11-19 14:41:25,Flag,CLEAR IN TRACK SECTOR 19,,CLEAR,Sector,19.0,,
2021-11-19 14:48:06,Other,CAR 77 (BOT) TIME 1:28.565 DELETED - TRACK LIMITS AT TURN 7,,,,,,
2021-11-19 14:52:48,Other,CAR 14 (ALO) TIME 1:28.693 DELETED - TRACK LIMITS AT TURN 7,,,,,,
2021-11-19 14:52:51,Other,CAR 3 (RIC) TIME 1:31.763 DELETED - TRACK LIMITS AT TURN 2,,,,,,
2021-11-19 14:56:26,Other,CAR 14 (ALO) TIME 1:43.012 DELETED - TRACK LIMITS AT TURN 7,,,,,,
2021-11-19 14:57:24,Other,CAR 4 (NOR) TIME 1:29.882 DELETED - TRACK LIMITS AT TURN 2,,,,,,
2021-11-19 14:59:08,Other,CAR 16 (LEC) TIME 1:30.038 DELETED - TRACK LIMITS AT TURN 7,,,,,,
2021-11-19 15:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2021-11-19 15:00:17,Other,FIRST CAR TO TAKE THE FLAG -  CAR 6 (LAT),,,,,,
