Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2019-04-12 01:45:07,Other,RISK OF RAIN FOR THIS SESSION IS 0%,,,,,,
2019-04-12 02:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2019-04-12 03:13:04,Other,AIR TEMPERATURE IS NOW 18 DEGREES,,,,,,
2019-04-12 03:24:53,Flag,YELLOW IN TRACK SECTOR 19,,YELLOW,Sector,19.0,,
2019-04-12 03:24:58,Flag,CLEAR IN TRACK SECTOR 19,,CLEAR,Sector,19.0,,
2019-04-12 03:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2019-04-12 03:31:40,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,,
2019-04-12 03:33:49,SafetyCar,VIRTUAL SAFETY CAR ENDING,ENDING,,,,,
2019-04-12 03:34:01,Flag,TRACK CLEAR,,CLEAR,Track,,,
2019-04-12 03:34:04,Drs,DRS ENABLED,ENABLED,,,,,
