Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2022-08-27 10:45:02,Other,RISK OF RAIN FOR F1 THIRD PRACTICE SESSION IS 30%,,,,,,
2022-08-27 11:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2022-08-27 11:35:07,Flag,YELLOW IN TRACK SECTOR 18,,YELLOW,Sector,18.0,,
2022-08-27 11:35:13,Flag,CLEAR IN TRACK SECTOR 18,,CLEAR,Sector,18.0,,
2022-08-27 11:36:32,CarEvent,CAR 10 (GAS) OFF TRACK AND CONTINUED AT TURN 17,,,,,10,
2022-08-27 11:48:43,Other,TURN 17 INCIDENT INVOLVING CAR 1 (VER) NOTED - FAILING TO SLOW UNDER YELLOW FLAGS,,,,,,
2022-08-27 11:50:53,Flag,YELLOW IN TRACK SECTOR 13,,YELLOW,Sector,13.0,,
2022-08-27 11:51:04,Flag,RED FLAG,,RED,Track,,,
2022-08-27 11:51:05,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,,
2022-08-27 11:54:22,Other,SESSION WILL RESUME AT 13:56,,,,,,
2022-08-27 11:54:45,Flag,TRACK CLEAR,,CLEAR,Track,,,
2022-08-27 11:54:49,Drs,DRS ENABLED,ENABLED,,,,,
2022-08-27 11:56:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2022-08-27 11:57:22,Other,FIA STEWARDS: TURN 17 INCIDENT INVOLVING CAR 1 (VER) REVIEWED NO FURTHER INVESTIGATION - FAILING TO SLOW UNDER YELLOW FLAGS,,,,,,
2022-08-27 12:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2022-08-27 12:00:30,Other,FIRST CAR TO TAKE THE FLAG - CAR 18 (STR),,,,,,
2022-08-27 12:24:52,Other,START OF SESSION DELAYED,,,,,,
