Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2020-09-05 10:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2020-09-05 10:23:21,CarEvent,CAR 4 (NOR) MISSED THE APEX OF TURN 5,,,,,4,
2020-09-05 10:27:30,Other,CAR 5 (VET) TIME 1:21.995 DELETED - TRACK LIMITS AT TURN 11,,,,,,
2020-09-05 10:28:02,Other,CAR 16 (LEC) TIME 1:55.117 DELETED - TRACK LIMITS AT TURN 11,,,,,,
2020-09-05 10:28:11,Other,CAR 99 (GIO) MISSED THE 2ND CHICANE,,,,,,
2020-09-05 10:29:48,Other,CAR 16 (LEC) MISSED THE 1ST CHICANE,,,,,,
2020-09-05 10:30:02,Other,CAR 23 (ALB) TIME 1:21.168 DELETED - TRACK LIMITS AT TURN 11,,,,,,
2020-09-05 10:30:32,Other,CAR 99 (GIO) TIME 1:57.588 DELETED - TRACK LIMITS AT TURN 5,,,,,,
2020-09-05 10:30:50,Other,CAR 23 (ALB) TIME 1:49.699 DELETED - TRACK LIMITS AT TURN 11,,,,,,
2020-09-05 10:31:52,Other,CAR 16 (LEC) TIME 1:21.883 DELETED - TRACK LIMITS AT TURN 11,,,,,,
2020-09-05 10:34:21,Other,CAR 23 (ALB) TIME 1:20.952 DELETED - TRACK LIMITS AT TURN 11,,,,,,
2020-09-05 10:34:27,Other,CAR 23 (ALB) TIME 1:47.616 DELETED - TRACK LIMITS AT TURN 11,,,,,,
2020-09-05 10:40:11,Other,CAR 55 (SAI) MISSED THE 2ND CHICANE,,,,,,
2020-09-05 10:49:05,Other,CAR 77 (BOT) MISSED THE 1ST CHICANE,,,,,,
2020-09-05 10:50:51,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.0,,
2020-09-05 10:51:05,CarEvent,CAR 3 (RIC) STOPPED AT TURN 6,,,,,3,
2020-09-05 10:51:24,Flag,RED FLAG,,RED,Track,,,
2020-09-05 10:51:24,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,
2020-09-05 10:56:30,Other,SESSION WILL RE-START AT 12:57,,,,,,
2020-09-05 10:56:31,Flag,TRACK CLEAR,,CLEAR,Track,,,
2020-09-05 10:56:33,Drs,DRS ENABLED,ENABLED,,,,,
2020-09-05 10:57:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2020-09-05 10:59:53,Other,INCIDENT AT TURN 11 NOTED,,,,,,
2020-09-05 11:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2020-09-05 11:00:15,Other,CAR 16 (LEC) MISSED THE 1ST CHICANE,,,,,,
2020-09-05 11:00:36,Other,CAR 23 (ALB) TIME 1:20.675 DELETED - TRACK LIMITS AT TURN 11,,,,,,
