Time,Status,Message
0.0,1,AllClear
3920.56,2,Yellow
3938.804,1,AllClear
8539.389,2,Yellow
8540.695,1,AllClear
8543.311,2,Yellow
8548.703,1,AllClear
8628.889,2,Yellow
8636.244,1,AllClear
8643.459,2,Yellow
8647.039,1,AllClear
8914.381,2,Yellow
8919.19,1,AllClear
8932.985,2,Yellow
8956.753,1,AllClear
8980.179,2,Yellow
9001.08,1,AllClear
