Time,Status,Message
0.0,1,AllClear
1998.614,2,Yellow
2002.966,1,AllClear
2005.699,2,Yellow
2026.005,1,AllClear
2041.29,2,Yellow
2072.859,1,AllClear
2652.84,2,Yellow
2841.107,1,AllClear
2935.236,2,Yellow
3005.274,1,AllClear
4297.549,2,Yellow
4375.045,1,AllClear
