Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2021-07-17 11:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2021-07-17 11:08:14,Other,CAR 10 (GAS) TIME 1:34.543 DELETED - TRACK LIMITS AT TURN 9,,,,,,
2021-07-17 11:19:13,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,,
2021-07-17 11:19:15,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,
2021-07-17 11:38:45,Other,CAR 4 (NOR) TIME 1:32.414 DELETED - TRACK LIMITS AT TURN 15,,,,,,
2021-07-17 11:44:48,Other,CAR 4 (NOR) TIME 1:30.831 DELETED - TRACK LIMITS AT TURN 9,,,,,,
2021-07-17 11:53:50,Other,CAR 99 (GIO) TIME 1:32.328 DELETED - TRACK LIMITS AT TURN 9,,,,,,
2021-07-17 12:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2021-07-17 12:00:10,Other,FIRST CAR TO TAKE THE FLAG - CAR 33 (VER),,,,,,
2021-07-17 12:00:13,Other,CAR 22 (TSU) TIME 1:32.450 DELETED - TRACK LIMITS AT TURN 9,,,,,,
