Time,Status,Message
673.455,1,AllClear
1486.475,2,Yellow
1488.027,1,AllClear
1490.102,2,Yellow
1491.094,1,AllClear
2096.774,2,Yellow
2098.825,1,AllClear
2100.402,2,Yellow
2102.406,1,AllClear
2649.098,2,Yellow
2697.981,4,SCDeployed
3030.923,1,AllClear
