Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2022-07-01 14:45:41,Other,RISK OF RAIN FOR F1 SECOND PRACTICE SESSION IS 10%,,,,,,
2022-07-01 14:48:38,Other,DRS ENABLED IN ZONE 1,,,,,,
2022-07-01 14:48:52,Other,DRS ENABLED IN ZONE 2,,,,,,
2022-07-01 15:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2022-07-01 15:50:24,CarEvent,CAR 77 (BOT) OFF TRACK AND CONTINUED AT TURN 3,,,,,77,
2022-07-01 15:50:40,CarEvent,CAR 24 (ZHO) OFF TRACK AND CONTINUED AT TURN 3,,,,,24,
2022-07-01 15:52:35,CarEvent,CAR 47 (MSC) OFF TRACK AND CONTINUED AT TURN 9,,,,,47,
2022-07-01 15:56:37,CarEvent,CAR 11 (PER) OFF TRACK AND CONTINUED AT TURN 3,,,,,11,
2022-07-01 15:59:24,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 10,,,,,,
2022-07-01 16:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2022-07-01 16:00:19,Other,FIRST CAR TO TAKE THE FLAG - CAR 14 (ALO),,,,,,
2022-07-01 16:05:06,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,
2022-07-01 16:15:43,Other,RISK OF RAIN FOR F2 QUALIFYING SESSION IS 10%,,,,,,
