Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2019-07-26 08:50:01,Other,BLUE HEAD PADDING MATERIAL MUST BE USED,,,,,,
2019-07-26 09:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2019-07-26 09:18:14,Flag,YELLOW IN TRACK SECTOR 12,,YELLOW,Sector,12.0,,
2019-07-26 09:18:26,Flag,RED FLAG,,RED,Track,,,
2019-07-26 09:18:26,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,
2019-07-26 09:20:11,CarEvent,CAR 20 (MAG) STOPPED AT TURN 13,,,,,20,
2019-07-26 09:23:30,Other,SESSION WILL RE-START AT 11:26,,,,,,
2019-07-26 09:24:04,Other,P140 TYRES MAY BE USED UNTIL 11:48,,,,,,
2019-07-26 09:25:00,Flag,TRACK CLEAR,,CLEAR,Track,,,
2019-07-26 09:25:03,Drs,DRS ENABLED,ENABLED,,,,,
2019-07-26 09:26:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2019-07-26 10:28:19,Flag,DOUBLE YELLOW IN TRACK SECTOR 12,,DOUBLE YELLOW,Sector,12.0,,
2019-07-26 10:28:19,Flag,YELLOW IN TRACK SECTOR 12,,YELLOW,Sector,12.0,,
2019-07-26 10:28:34,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,
2019-07-26 10:28:39,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,
2019-07-26 10:28:39,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
2019-07-26 10:28:49,Flag,YELLOW IN TRACK SECTOR 13,,YELLOW,Sector,13.0,,
2019-07-26 10:28:52,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,
2019-07-26 10:28:56,CarEvent,CAR 77 (BOT) OFF TRACK AND CONTINUED AT TURN 13,,,,,77,
2019-07-26 10:29:02,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,,
2019-07-26 10:29:13,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,
2019-07-26 10:29:59,CarEvent,CAR 3 (RIC) SPUN AND CONTINUED AT TURN 1,,,,,3,
2019-07-26 10:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2019-07-26 10:36:32,Flag,RED FLAG,,RED,Track,,,
2019-07-26 10:36:36,Flag,TRACK CLEAR,,CLEAR,Track,,,
2019-07-26 10:36:39,Drs,DRS ENABLED,ENABLED,,,,,
