Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2022-09-02 10:15:19,Other,RISK OF RAIN FOR F1 FIRST PRACTICE SESSION IS 0%,,,,,,
2022-09-02 10:18:02,Other,PINK HEAD PADDING MATERIAL MUST BE USED,,,,,,
2022-09-02 10:30:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2022-09-02 10:32:39,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,,
2022-09-02 10:32:40,Other,DRS DISABLED IN ZONE 1,,,,,,
2022-09-02 10:32:42,Other,DRS ENABLED IN ZONE 1,,,,,,
2022-09-02 10:32:42,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,
2022-09-02 10:32:58,CarEvent,CAR 47 (MSC) MISSED THE APEX OF TURN 11,,,,,47,
2022-09-02 10:38:40,CarEvent,CAR 14 (ALO) OFF TRACK AND CONTINUED AT TURN 11,,,,,14,
2022-09-02 10:38:52,CarEvent,CAR 20 (MAG) OFF TRACK AND CONTINUED AT TURN 11,,,,,20,
2022-09-02 10:39:34,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,
2022-09-02 10:39:36,Flag,DOUBLE YELLOW IN TRACK SECTOR 6,,DOUBLE YELLOW,Sector,6.0,,
2022-09-02 10:40:25,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,,
2022-09-02 10:41:39,Flag,RED FLAG,,RED,Track,,,
2022-09-02 10:41:39,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
2022-09-02 10:44:25,Other,PIT LANE INCIDENT INVOLVING CAR 47 (MSC) NOTED - LEAVING PIT LANE UNDER RED FLAG,,,,,,
2022-09-02 10:47:26,Other,SESSION WILL RESUME AT 12:50,,,,,,
2022-09-02 10:47:46,Flag,TRACK CLEAR,,CLEAR,Track,,,
2022-09-02 10:47:47,Drs,DRS ENABLED,ENABLED,,,,,
2022-09-02 10:48:59,Other,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CAR 47 (MSC) REVIEWED NO FURTHER INVESTIGATION - LEAVING PIT LANE UNDER RED FLAG,,,,,,
2022-09-02 10:50:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2022-09-02 10:59:17,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 15,,,,,,
2022-09-02 10:59:28,CarEvent,CAR 3 (RIC) MISSED THE APEX OF TURN 11,,,,,3,
2022-09-02 11:02:14,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,
2022-09-02 11:04:22,CarEvent,CAR 11 (PER) OFF TRACK AND CONTINUED AT TURN 9,,,,,11,
2022-09-02 11:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2022-09-02 11:30:24,Other,FIRST CAR TO TAKE THE FLAG - CAR 22 (TSU),,,,,,
2022-09-02 11:31:02,Other,TURN 12 INCIDENT INVOLVING CARS 4 (NOR) AND 5 (VET) NOTED - IMPEDING,,,,,,
2022-09-02 11:45:54,Other,RISK OF RAIN FOR F3 QUALIFYING SESSION IS 0%,,,,,,
