Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2021-09-10 11:30:13,Other,AIR TEMPERATURE 1 HOUR BEFORE P1 = 26 DEGREES,,,,,,
2021-09-10 12:14:57,Other,DRS DISABLED IN ZONE 1,,,,,,
2021-09-10 12:15:14,Other,RISK OF RAIN FOR F1 FIRST PRACTICE SESSION IS 0%,,,,,,
2021-09-10 12:16:20,Other,DRS ENABLED IN ZONE 1,,,,,,
2021-09-10 12:17:20,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,,
2021-09-10 12:17:59,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,
2021-09-10 12:30:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2021-09-10 12:33:07,CarEvent,CAR 4 (NOR) MISSED THE APEX OF TURN 2,,,,,4,
2021-09-10 12:36:59,CarEvent,CAR 33 (VER) MISSED THE APEX OF TURN 2,,,,,33,
2021-09-10 12:37:15,Other,CAR 16 (LEC) TIME 1:27.401 DELETED - TRACK LIMITS AT TURN 5,,,,,,
2021-09-10 12:40:05,Flag,DOUBLE YELLOW IN TRACK SECTOR 9,,DOUBLE YELLOW,Sector,9.0,,
2021-09-10 12:40:06,Other,DRS DISABLED IN ZONE 1,,,,,,
2021-09-10 12:40:14,Other,DRS ENABLED IN ZONE 1,,,,,,
2021-09-10 12:40:14,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,
2021-09-10 12:44:52,CarEvent,CAR 4 (NOR) MISSED THE APEX OF TURN 2,,,,,4,
2021-09-10 12:48:10,CarEvent,CAR 4 (NOR) MISSED THE APEX OF TURN 2,,,,,4,
2021-09-10 12:49:43,CarEvent,CAR 4 (NOR) MISSED THE APEX OF TURN 2,,,,,4,
2021-09-10 13:00:41,Other,CAR 47 (MSC) TIME 1:24.779 DELETED - TRACK LIMITS AT TURN 11,,,,,,
2021-09-10 13:01:29,Other,CAR 16 (LEC) TIME 1:22.176 DELETED - TRACK LIMITS AT TURN 11,,,,,,
2021-09-10 13:01:53,Other,CAR 47 (MSC) TIME 1:49.269 DELETED - TRACK LIMITS AT TURN 11,,,,,,
2021-09-10 13:02:29,Other,CAR 14 (ALO) TIME 1:23.566 DELETED - TRACK LIMITS AT TURN 11,,,,,,
2021-09-10 13:02:57,Other,CAR 16 (LEC) TIME 1:56.986 DELETED - TRACK LIMITS AT TURN 11,,,,,,
2021-09-10 13:03:24,Other,CAR 14 (ALO) TIME 1:38.515 DELETED - TRACK LIMITS AT TURN 11,,,,,,
2021-09-10 13:22:07,Other,CAR 22 (TSU) TIME 1:22.912 DELETED - TRACK LIMITS AT TURN 11,,,,,,
2021-09-10 13:24:01,Other,CAR 10 (GAS) TIME 2:13.703 DELETED - TRACK LIMITS AT TURN 11,,,,,,
2021-09-10 13:24:02,Other,CAR 22 (TSU) TIME 2:07.545 DELETED - TRACK LIMITS AT TURN 11,,,,,,
2021-09-10 13:25:27,Other,CAR 10 (GAS) TIME 1:45.634 DELETED - TRACK LIMITS AT TURN 11,,,,,,
2021-09-10 13:25:36,Other,CAR 3 (RIC) TIME 1:21.474 DELETED - TRACK LIMITS AT TURN 11,,,,,,
2021-09-10 13:26:02,Other,CAR 4 (NOR) TIME 1:21.202 DELETED - TRACK LIMITS AT TURN 11,,,,,,
2021-09-10 13:27:13,Other,CAR 4 (NOR) TIME 2:12.609 DELETED - TRACK LIMITS AT TURN 11,,,,,,
2021-09-10 13:27:14,Other,CAR 3 (RIC) TIME 2:18.220 DELETED - TRACK LIMITS AT TURN 11,,,,,,
2021-09-10 13:28:18,Other,CAR 16 (LEC) TIME 1:21.802 DELETED - TRACK LIMITS AT TURN 11,,,,,,
2021-09-10 13:29:49,Other,CAR 16 (LEC) TIME 2:20.740 DELETED - TRACK LIMITS AT TURN 11,,,,,,
2021-09-10 13:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2021-09-10 13:30:12,Other,FIRST CAR TO TAKE THE FLAG - CAR 77 (BOT),,,,,,
2021-09-10 13:30:52,Other,CAR 10 (GAS) TIME 1:22.318 DELETED - TRACK LIMITS AT TURN 11,,,,,,
2021-09-10 13:31:57,Other,CAR 55 (SAI) TIME 1:22.573 DELETED - TRACK LIMITS AT TURN 11,,,,,,
