Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2019-03-30 11:45:03,Other,RISK OF RAIN FOR THIS SESSION IS 10%,,,,,,
2019-03-30 11:45:38,Other,AIR TEMPERATURE 15 MINS BEFORE P3 = 26 DEGREES,,,,,,
2019-03-30 12:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2019-03-30 12:06:07,Flag,DOUBLE YELLOW IN TRACK SECTOR 7,,DOUBLE YELLOW,Sector,7.0,,
2019-03-30 12:06:08,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,
2019-03-30 12:06:17,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,
2019-03-30 12:06:20,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
2019-03-30 12:36:38,Flag,DOUBLE YELLOW IN TRACK SECTOR 7,,DOUBLE YELLOW,Sector,7.0,,
2019-03-30 12:36:38,Flag,DOUBLE YELLOW IN TRACK SECTOR 6,,DOUBLE YELLOW,Sector,6.0,,
2019-03-30 12:36:48,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,
2019-03-30 12:36:58,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
2019-03-30 12:36:58,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,
2019-03-30 12:37:01,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,
2019-03-30 13:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2019-03-30 13:04:17,Flag,DOUBLE YELLOW IN TRACK SECTOR 6,,DOUBLE YELLOW,Sector,6.0,,
2019-03-30 13:04:20,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,
2019-03-30 13:04:21,Flag,DOUBLE YELLOW IN TRACK SECTOR 7,,DOUBLE YELLOW,Sector,7.0,,
2019-03-30 13:04:41,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,
2019-03-30 13:04:42,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
