Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2021-04-16 09:01:47,Other,DRS DISABLED IN ZONE 1,,,,,,
2021-04-16 09:02:03,Other,DRS ENABLED IN ZONE 1,,,,,,
2021-04-16 09:02:25,CarEvent,CAR 11 (PER) SPUN AND CONTINUED AT TURN 4,,,,,11,
2021-04-16 09:05:35,CarEvent,CAR 9 (MAZ) SPUN AND CONTINUED AT TURN 17,,,,,9,
2021-04-16 09:14:45,CarEvent,CAR 22 (TSU) OFF TRACK AND CONTINUED AT TURN 4,,,,,22,
2021-04-16 09:19:45,Other,TRACK LIMITS ARE BEING MONITORED - LAPTIMES WILL BE DELETED AFTER THE SESSION,,,,,,
2021-04-16 09:35:42,CarEvent,CAR 44 (HAM) OFF TRACK AND CONTINUED AT TURN 15,,,,,44,
2021-04-16 09:37:26,Flag,RED FLAG,,RED,Track,,,
2021-04-16 09:45:31,Other,SESSION WILL RE-START AT 11:48,,,,,,
2021-04-16 09:46:04,Flag,TRACK CLEAR,,CLEAR,Track,,,
2021-04-16 09:46:14,Drs,DRS ENABLED,ENABLED,,,,,
2021-04-16 09:48:06,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2021-04-16 09:49:06,Other,VSC TEST CANCELLED,,,,,,
2021-04-16 09:50:09,Other,TURN 5 INCIDENT INVOLVING CARS 11 (PER) AND 31 (OCO) WILL BE INVESTIGATED AFTER THE SESSION,,,,,,
2021-04-16 09:53:47,CarEvent,CAR 6 (LAT) OFF TRACK AND CONTINUED AT TURN 18,,,,,6,
