Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2022-05-06 21:15:10,Other,DRS DISABLED IN ZONE 1,,,,,,
2022-05-06 21:15:10,Other,DRS DISABLED IN ZONE 2,,,,,,
2022-05-06 21:15:10,Other,DRS DISABLED IN ZONE 3,,,,,,
2022-05-06 21:15:18,Other,RISK OF RAIN FOR F1 SECOND PRACTICE SESSION IS 10%,,,,,,
2022-05-06 21:19:16,Other,DRS ENABLED IN ZONE 1,,,,,,
2022-05-06 21:19:16,Other,DRS ENABLED IN ZONE 2,,,,,,
2022-05-06 21:19:16,Other,DRS ENABLED IN ZONE 3,,,,,,
2022-05-06 21:20:31,Other,BLUE HEAD PADDING MATERIAL MUST BE USED,,,,,,
2022-05-06 21:30:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2022-05-06 21:33:54,CarEvent,CAR 18 (STR) OFF TRACK AND CONTINUED AT TURN 17,,,,,18,
2022-05-06 21:38:29,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 10,,,,,,
2022-05-06 21:39:33,CarEvent,CAR 20 (MAG) MISSED THE APEX OF TURN 15,,,,,20,
2022-05-06 21:40:00,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,
2022-05-06 21:40:28,Flag,DOUBLE YELLOW IN TRACK SECTOR 8,,DOUBLE YELLOW,Sector,8.0,,
2022-05-06 21:40:38,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,
2022-05-06 21:41:04,CarEvent,CAR 11 (PER) SPUN AND CONTINUED AT TURN 7,,,,,11,
2022-05-06 21:44:04,CarEvent,CAR 10 (GAS) MISSED THE APEX OF TURN 15,,,,,10,
2022-05-06 21:47:21,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,,
2022-05-06 21:47:24,Flag,RED FLAG,,RED,Track,,,
2022-05-06 21:47:24,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,
2022-05-06 21:56:53,Other,SESSION WILL RESUME AT 17:59,,,,,,
2022-05-06 21:57:43,Flag,TRACK CLEAR,,CLEAR,Track,,,
2022-05-06 21:57:45,Drs,DRS ENABLED,ENABLED,,,,,
2022-05-06 21:59:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2022-05-06 22:01:53,Flag,YELLOW IN TRACK SECTOR 12,,YELLOW,Sector,12.0,,
2022-05-06 22:01:54,Other,DRS DISABLED IN ZONE 1,,,,,,
2022-05-06 22:01:57,Other,DRS ENABLED IN ZONE 1,,,,,,
2022-05-06 22:01:57,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,
2022-05-06 22:02:24,Flag,YELLOW IN TRACK SECTOR 16,,YELLOW,Sector,16.0,,
2022-05-06 22:02:25,Other,DRS DISABLED IN ZONE 2,,,,,,
