Time,Status,Message
0.0,1,AllClear
1179.147,2,Yellow
1185.227,1,AllClear
1441.211,2,Yellow
1457.397,1,AllClear
1989.624,2,Yellow
2001.696,1,AllClear
2005.11,2,Yellow
2013.41,1,AllClear
2074.666,2,Yellow
2077.727,1,AllClear
5870.978,2,Yellow
5881.102,1,AllClear
