Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2019-04-12 05:45:10,Other,RISK OF RAIN FOR THIS SESSION IS 0%,,,,,,
2019-04-12 06:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2019-04-12 06:08:18,Flag,DOUBLE YELLOW IN TRACK SECTOR 4,,DOUBLE YELLOW,Sector,4.0,,
2019-04-12 06:08:29,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,
2019-04-12 06:08:32,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,
2019-04-12 06:08:35,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,
2019-04-12 06:08:55,CarEvent,CAR 44 (HAM) SPUN AND CONTINUED AT TURN 3,,,,,44,
2019-04-12 07:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2019-04-12 07:31:40,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,,
2019-04-12 07:33:50,SafetyCar,VIRTUAL SAFETY CAR ENDING,ENDING,,,,,
2019-04-12 07:34:02,Flag,TRACK CLEAR,,CLEAR,Track,,,
2019-04-12 07:34:20,Drs,DRS ENABLED,ENABLED,,,,,
