Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
24.256,31.0,45.0,997.5,False,44.0,238,1.3
84.258,31.0,46.0,997.5,False,43.6,241,1.2
144.265,31.0,46.0,997.4,False,43.3,238,1.3
204.284,31.0,46.0,997.5,False,43.4,141,0.7
264.294,31.0,46.0,997.5,False,43.8,91,0.6
324.292,31.0,46.0,997.5,False,44.1,303,0.7
384.281,31.0,45.0,997.5,False,44.2,297,0.7
444.287,31.1,45.0,997.5,False,44.1,300,1.3
504.283,31.0,45.0,997.4,False,43.9,351,1.7
564.292,30.9,45.0,997.5,False,43.6,22,1.5
624.287,31.0,46.0,997.5,False,43.6,341,0.7
684.288,31.0,46.0,997.5,False,43.6,9,0.7
744.294,30.9,46.0,997.4,False,43.7,351,0.0
804.285,30.9,46.0,997.4,False,43.9,304,0.8
864.301,30.9,46.0,997.5,False,43.9,244,1.1
924.285,31.0,46.0,997.5,False,44.3,315,0.7
984.295,30.9,45.0,997.4,False,44.7,250,0.8
1044.298,31.0,45.0,997.5,False,44.9,186,0.7
1104.295,31.1,45.0,997.5,False,46.0,173,1.4
1164.304,31.1,44.0,997.4,False,46.2,95,2.3
1224.292,31.1,44.0,997.5,False,46.0,128,0.7
1284.304,31.1,44.0,997.4,False,46.0,179,1.0
1344.296,31.2,44.0,997.5,False,46.0,204,1.0
1404.304,31.3,44.0,997.4,False,46.0,204,0.5
1464.295,31.4,43.0,997.6,False,45.9,247,1.3
1524.304,31.5,44.0,997.5,False,45.5,0,0.7
1584.296,31.4,44.0,997.5,False,45.6,229,0.5
1644.298,31.4,43.0,997.5,False,46.0,184,1.2
1704.306,31.4,43.0,997.5,False,46.4,182,0.9
1764.313,31.4,43.0,997.4,False,46.4,167,0.5
1824.306,31.3,43.0,997.4,False,46.4,237,0.4
1884.317,31.4,43.0,997.5,False,46.8,188,1.6
1944.303,31.5,43.0,997.5,False,45.9,218,1.2
2004.299,31.6,42.0,997.5,False,45.9,227,1.6
2064.31,31.7,43.0,997.4,False,45.3,244,1.1
2124.3,31.7,43.0,997.4,False,45.3,265,1.1
2184.3,31.7,43.0,997.4,False,45.1,244,1.6
2244.317,31.7,43.0,997.4,False,45.5,228,1.8
2304.312,31.6,42.0,997.4,False,45.6,201,1.7
2364.314,31.7,42.0,997.4,False,45.9,224,1.8
2424.312,31.8,41.0,997.5,False,45.6,263,1.6
2484.316,31.8,41.0,997.4,False,45.6,270,1.2
2544.319,31.9,41.0,997.4,False,45.9,273,1.2
2604.305,32.0,41.0,997.3,False,46.3,315,1.6
2664.311,31.9,41.0,997.3,False,46.3,315,1.6
2724.315,31.9,41.0,997.3,False,46.3,315,1.6
2784.316,31.9,41.0,997.4,False,46.5,238,1.0
2844.325,31.9,40.0,997.4,False,47.1,274,1.5
2904.318,31.9,40.0,997.3,False,47.1,258,1.1
2964.339,31.7,41.0,997.4,False,47.1,306,1.1
3024.326,31.6,40.0,997.4,False,47.5,273,0.9
3084.336,31.8,40.0,997.4,False,47.5,0,0.9
3144.363,31.9,40.0,997.4,False,47.9,46,0.8
3204.355,32.0,39.0,997.4,False,48.1,30,1.0
3264.395,32.1,40.0,997.3,False,47.7,50,1.2
3324.371,32.1,41.0,997.4,False,47.7,85,1.4
3384.366,32.1,41.0,997.4,False,47.9,39,1.9
3444.39,32.0,41.0,997.4,False,48.1,70,1.3
3504.375,31.9,40.0,997.4,False,48.5,234,0.8
3564.406,32.0,40.0,997.3,False,48.5,303,1.1
3624.398,32.0,40.0,997.4,False,48.0,12,1.2
3684.408,32.1,40.0,997.5,False,48.0,0,0.7
3744.419,32.2,40.0,997.4,False,48.2,345,1.0
3804.424,32.0,39.0,997.4,False,48.2,226,0.7
3864.42,32.0,39.0,997.4,False,48.3,179,0.9
3924.413,32.1,39.0,997.3,False,47.4,229,0.7
3984.55,32.0,39.0,997.3,False,47.8,249,1.1
4044.513,32.1,39.0,997.3,False,47.9,290,1.6
4104.543,32.0,39.0,997.4,False,47.6,306,1.0
4164.55,32.0,39.0,997.3,False,47.8,283,1.0
4224.56,32.1,39.0,997.3,False,48.0,174,1.2
4284.586,32.1,38.0,997.3,False,48.0,270,1.0
4344.587,32.0,37.0,997.3,False,48.5,204,1.1
4404.593,32.1,35.0,997.3,False,48.5,199,1.8
4464.595,32.2,35.0,997.3,False,48.5,218,1.8
4524.593,32.2,36.0,997.3,False,48.2,230,1.6
4584.594,32.4,36.0,997.3,False,48.2,213,1.6
4644.591,32.4,37.0,997.3,False,48.2,206,1.6
4704.597,32.2,37.0,997.2,False,47.8,183,1.2
4764.597,32.2,36.0,997.3,False,48.1,84,0.7
4824.596,32.3,36.0,997.2,False,48.3,178,0.4
