Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2022-09-30 12:45:09,Other,RISK OF RAIN FOR F1 SECOND PRACTICE SESSION IS 10%,,,,,,
2022-09-30 12:45:51,Other,DRS DISABLED IN ZONE 3,,,,,,
2022-09-30 12:46:28,Other,DRS DISABLED IN ZONE 1,,,,,,
2022-09-30 12:48:27,Other,DRS ENABLED IN ZONE 1,,,,,,
2022-09-30 12:48:59,Other,DRS ENABLED IN ZONE 3,,,,,,
2022-09-30 12:51:49,Other,BLUE HEAD PADDING MATERIAL MUST BE USED,,,,,,
2022-09-30 13:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2022-09-30 13:05:23,Flag,YELLOW IN TRACK SECTOR 13,,YELLOW,Sector,13.0,,
2022-09-30 13:05:28,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,,
2022-09-30 13:07:01,CarEvent,CAR 5 (VET) OFF TRACK AND CONTINUED AT TURN 13,,,,,5,
2022-09-30 13:07:25,Flag,YELLOW IN TRACK SECTOR 12,,YELLOW,Sector,12.0,,
2022-09-30 13:07:26,Other,DRS DISABLED IN ZONE 2,,,,,,
2022-09-30 13:07:36,Other,DRS ENABLED IN ZONE 2,,,,,,
2022-09-30 13:07:36,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,
2022-09-30 13:10:25,Flag,YELLOW IN TRACK SECTOR 10,,YELLOW,Sector,10.0,,
2022-09-30 13:10:30,Flag,YELLOW IN TRACK SECTOR 9,,YELLOW,Sector,9.0,,
2022-09-30 13:10:36,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,
2022-09-30 13:10:48,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,
2022-09-30 13:10:54,CarEvent,CAR 63 (RUS) OFF TRACK AND CONTINUED AT TURN 11,,,,,63,
2022-09-30 13:17:52,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,,
2022-09-30 13:17:54,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,,
2022-09-30 13:18:14,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,
2022-09-30 13:18:21,CarEvent,CAR 10 (GAS) OFF TRACK AND CONTINUED AT TURN 18,,,,,10,
2022-09-30 13:34:29,Flag,YELLOW IN TRACK SECTOR 13,,YELLOW,Sector,13.0,,
2022-09-30 13:34:33,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,,
2022-09-30 13:34:50,CarEvent,CAR 77 (BOT) OFF TRACK AND CONTINUED AT TURN 16,,,,,77,
2022-09-30 14:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2022-09-30 14:00:14,Other,FIRST CAR TO TAKE THE FLAG - CAR 55 (SAI),,,,,,
2022-09-30 14:02:39,Flag,YELLOW IN TRACK SECTOR 1,,YELLOW,Sector,1.0,,
2022-09-30 14:02:40,Other,DRS DISABLED IN ZONE 3,,,,,,
2022-09-30 14:02:45,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,
2022-09-30 14:02:45,Other,DRS ENABLED IN ZONE 3,,,,,,
