Time,Status,Message
0.0,1,AllClear
579.29,2,Yellow
1249.361,1,AllClear
1618.966,2,Yellow
1636.591,1,AllClear
3645.865,2,Yellow
3692.052,4,SCDeployed
3849.254,1,AllClear
3939.19,2,Yellow
3951.112,4,SCDeployed
4376.967,1,AllClear
4773.791,2,Yellow
4816.399,4,SCDeployed
5274.441,1,AllClear
