Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2022-04-22 11:19:24,Other,WET TRACK,,,,,,
2022-04-22 11:20:04,Other,LOW GRIP CONDITIONS,,,,,,
2022-04-22 11:26:35,Drs,DRS DISABLED,DISABLED,,,,,
2022-04-22 11:30:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2022-04-22 11:38:29,Flag,YELLOW IN TRACK SECTOR 14,,YELLOW,Sector,14.0,,
2022-04-22 11:38:34,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,
2022-04-22 11:38:47,CarEvent,CAR 16 (LEC) SPUN AND CONTINUED AT TURN 14,,,,,16,
2022-04-22 11:39:22,CarEvent,CAR 20 (MAG) OFF TRACK AND CONTINUED AT TURN 12,,,,,20,
2022-04-22 11:39:45,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.0,,
2022-04-22 11:39:55,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,
2022-04-22 11:40:05,CarEvent,CAR 6 (LAT) OFF TRACK AND CONTINUED AT TURN 7,,,,,6,
2022-04-22 11:42:03,CarEvent,CAR 55 (SAI) MISSED THE APEX OF TURN 14,,,,,55,
2022-04-22 11:42:12,Flag,YELLOW IN TRACK SECTOR 12,,YELLOW,Sector,12.0,,
2022-04-22 11:42:20,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,
2022-04-22 11:42:30,CarEvent,CAR 18 (STR) OFF TRACK AND CONTINUED AT TURN 12,,,,,18,
2022-04-22 11:44:00,CarEvent,CAR 44 (HAM) MISSED THE APEX OF TURN 14,,,,,44,
2022-04-22 11:44:13,CarEvent,CAR 47 (MSC) MISSED THE APEX OF TURN 14,,,,,47,
2022-04-22 11:45:51,CarEvent,CAR 4 (NOR) MISSED THE APEX OF TURN 14,,,,,4,
2022-04-22 11:46:39,CarEvent,CAR 1 (VER) MISSED THE APEX OF TURN 14,,,,,1,
2022-04-22 11:49:33,CarEvent,CAR 4 (NOR) OFF TRACK AND CONTINUED AT TURN 17,,,,,4,
2022-04-22 11:51:48,Flag,YELLOW IN TRACK SECTOR 12,,YELLOW,Sector,12.0,,
2022-04-22 11:51:50,Flag,DOUBLE YELLOW IN TRACK SECTOR 12,,DOUBLE YELLOW,Sector,12.0,,
2022-04-22 11:51:55,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,
2022-04-22 11:52:02,CarEvent,CAR 16 (LEC) SPUN AND CONTINUED AT TURN 11,,,,,16,
2022-04-22 11:53:28,CarEvent,CAR 31 (OCO) OFF TRACK AND CONTINUED AT TURN 17,,,,,31,
