Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2022-06-11 13:49:09,Other,PINK HEAD PADDING MATERIAL MUST BE USED,,,,,,
2022-06-11 14:00:19,Other,RISK OF RAIN FOR F1 QUALIFYING SESSION IS 0%,,,,,,
2022-06-11 14:15:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2022-06-11 14:19:10,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,
2022-06-11 14:19:11,Other,DRS DISABLED IN ZONE 1,,,,,,
2022-06-11 14:19:13,Other,DRS ENABLED IN ZONE 1,,,,,,
2022-06-11 14:19:13,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,
2022-06-11 14:19:24,CarEvent,CAR 77 (BOT) OFF TRACK AND CONTINUED AT TURN 3,,,,,77,
2022-06-11 14:22:25,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,
2022-06-11 14:22:26,Other,DRS DISABLED IN ZONE 1,,,,,,
2022-06-11 14:22:29,Other,DRS ENABLED IN ZONE 1,,,,,,
2022-06-11 14:22:29,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,
2022-06-11 14:22:30,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,
2022-06-11 14:22:31,Other,DRS DISABLED IN ZONE 1,,,,,,
2022-06-11 14:22:36,CarEvent,CAR 5 (VET) OFF TRACK AND CONTINUED AT TURN 3,,,,,5,
2022-06-11 14:24:33,Other,PIT LANE INCIDENT INVOLVING CARS 47 (MSC) AND 20 (MAG) NOTED ,,,,,,
2022-06-11 14:26:31,Other,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CARS 47 (MSC) AND 20 (MAG) WILL BE INVESTIGATED AFTER THE SESSION ,,,,,,
2022-06-11 14:28:44,Flag,YELLOW IN TRACK SECTOR 9,,YELLOW,Sector,9.0,,
2022-06-11 14:28:46,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.0,,
2022-06-11 14:28:52,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,
2022-06-11 14:28:57,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,
2022-06-11 14:29:08,CarEvent,CAR 18 (STR) OFF TRACK AND CONTINUED AT TURN 7,,,,,18,
2022-06-11 14:30:16,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,,
2022-06-11 14:30:18,Other,DRS DISABLED IN ZONE 1,,,,,,
2022-06-11 14:30:19,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,
2022-06-11 14:30:19,Other,DRS ENABLED IN ZONE 1,,,,,,
2022-06-11 14:30:19,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,
2022-06-11 14:30:21,Other,DRS DISABLED IN ZONE 1,,,,,,
2022-06-11 14:30:31,Flag,RED FLAG,,RED,Track,,,
2022-06-11 14:30:31,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,
2022-06-11 14:34:13,Other,CAR 63 (RUS) TIME 1:52.090 DELETED - TRACK LIMITS AT TURN 7 LAP 7 18:28:54,,,,,,
2022-06-11 14:34:44,Other,SESSION WILL RESUME AT 18:40,,,,,,
2022-06-11 14:36:30,Flag,TRACK CLEAR,,CLEAR,Track,,,
2022-06-11 14:40:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2022-06-11 14:42:30,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2022-06-11 14:43:37,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,,
2022-06-11 14:43:57,CarEvent,CAR 14 (ALO) STOPPED AT TURN 15,,,,,14,
2022-06-11 14:44:07,Other,FIRST CAR TO TAKE THE FLAG - CAR 44 (HAM),,,,,,
2022-06-11 14:44:15,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,,
2022-06-11 14:44:18,Flag,YELLOW IN TRACK SECTOR 14,,YELLOW,Sector,14.0,,
2022-06-11 14:44:22,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,
2022-06-11 14:44:25,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,
2022-06-11 14:45:45,Other,Q2 WILL START AT 18:50,,,,,,
2022-06-11 14:50:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2022-06-11 14:57:43,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,,
2022-06-11 14:57:48,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,,
2022-06-11 14:57:53,Flag,YELLOW IN TRACK SECTOR 14,,YELLOW,Sector,14.0,,
2022-06-11 14:58:04,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,
2022-06-11 14:58:05,CarEvent,CAR 5 (VET) OFF TRACK AND CONTINUED AT TURN 15,,,,,5,
2022-06-11 14:58:11,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,
2022-06-11 14:59:40,Flag,DOUBLE YELLOW IN TRACK SECTOR 12,,DOUBLE YELLOW,Sector,12.0,,
2022-06-11 14:59:42,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,
2022-06-11 15:01:44,Other,TURN 12 INCIDENT INVOLVING CAR 44 (HAM) NOTED - DRIVING UNNECESSARILY SLOWLY,,,,,,
2022-06-11 15:02:18,Other,FIA STEWARDS: TURN 12 INCIDENT INVOLVING CAR 44 (HAM) WILL BE INVESTIGATED AFTER THE SESSION - DRIVING UNNECESSARILY SLOWLY,,,,,,
2022-06-11 15:03:36,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,
2022-06-11 15:03:37,Other,DRS DISABLED IN ZONE 1,,,,,,
2022-06-11 15:03:44,CarEvent,CAR 22 (TSU) OFF TRACK AND CONTINUED AT TURN 2,,,,,22,
2022-06-11 15:03:59,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,
2022-06-11 15:03:59,Other,DRS ENABLED IN ZONE 1,,,,,,
2022-06-11 15:04:07,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,,
