Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2019-03-29 10:45:29,Other,RISK OF RAIN FOR THIS SESSION IS 0%,,,,,,
2019-03-29 10:45:46,Other,AIR TEMPERATURE 15' BEFORE P1 = 29 DEGREES,,,,,,
2019-03-29 10:48:48,Other,BLUE HEAD PADDING MATERIAL MUST BE USED,,,,,,
2019-03-29 11:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2019-03-29 11:26:01,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,
2019-03-29 11:26:16,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,
2019-03-29 11:26:24,CarEvent,CAR 18 (STR) SPUN AND CONTINUED AT TURN 4,,,,,18,
2019-03-29 12:09:54,Flag,DOUBLE YELLOW IN TRACK SECTOR 10,,DOUBLE YELLOW,Sector,10.0,,
2019-03-29 12:09:56,Flag,DOUBLE YELLOW IN TRACK SECTOR 9,,DOUBLE YELLOW,Sector,9.0,,
2019-03-29 12:10:07,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,
2019-03-29 12:10:10,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,
2019-03-29 12:10:12,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.0,,
2019-03-29 12:10:14,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,
2019-03-29 12:24:05,Flag,DOUBLE YELLOW IN TRACK SECTOR 2,,DOUBLE YELLOW,Sector,2.0,,
2019-03-29 12:24:24,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
2019-03-29 12:24:28,CarEvent,CAR 63 (RUS) SPUN AND CONTINUED AT TURN 3,,,,,63,
2019-03-29 12:27:37,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,
2019-03-29 12:27:43,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
2019-03-29 12:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2019-03-29 12:33:51,Flag,DOUBLE YELLOW IN TRACK SECTOR 10,,DOUBLE YELLOW,Sector,10.0,,
