Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2022-10-07 02:50:18,Other,TRACK TEST COMPLETED,,,,,,
2022-10-07 02:52:02,Other,PINK HEAD PADDING MATERIAL MUST BE USED,,,,,,
2022-10-07 02:52:30,Other,WET TRACK,,,,,,
2022-10-07 02:52:35,Other,LOW GRIP CONDITIONS,,,,,,
2022-10-07 02:52:38,Drs,DRS DISABLED,DISABLED,,,,,
2022-10-07 03:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2022-10-07 03:04:15,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 15,,,,,,
2022-10-07 03:04:24,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,
2022-10-07 03:33:18,Flag,YELLOW IN TRACK SECTOR 11,,YELLOW,Sector,11.0,,
2022-10-07 03:33:29,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,
2022-10-07 03:33:44,CarEvent,CAR 6 (LAT) OFF TRACK AND CONTINUED AT TURN 11,,,,,6,
2022-10-07 04:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2022-10-07 04:00:41,Other,FIRST CAR TO TAKE THE FLAG - CAR 24 (ZHO),,,,,,
2022-10-07 04:04:44,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.0,,
2022-10-07 04:05:14,Other,MEDICAL CAR DEPLOYED,,,,,,
2022-10-07 04:05:53,CarEvent,CAR 47 (MSC) STOPPED AT TURN 8,,,,,47,
2022-10-07 04:06:29,Flag,DOUBLE YELLOW IN TRACK SECTOR 8,,DOUBLE YELLOW,Sector,8.0,,
2022-10-07 04:08:55,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,
2022-10-07 04:23:29,Other,START OF PORSCHE PRACTICE SESSION CURRENTLY DELAYED BY 15 MINUTES,,,,,,
